,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.5281/zenodo.7195737,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.01,0.01,0.02,0.02
1,https://doi.org/10.5281/zenodo.6620530,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.01,0.02,0.02,0.03
2,https://doi.org/10.5281/zenodo.7190663,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.02,0.02
3,https://doi.org/10.5281/zenodo.7195754,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.01,0.01,0.02,0.03
4,https://doi.org/10.5281/zenodo.7191278,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
5,https://doi.org/10.5281/zenodo.7181449,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.02
6,https://doi.org/10.5281/zenodo.7185669,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.02
7,https://doi.org/10.5061/dryad.8931zcrv0,0.0,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.02
8,https://doi.org/10.5281/zenodo.7187337,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.02
9,https://doi.org/10.5281/zenodo.7185797,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.02
10,https://doi.org/10.5281/zenodo.7195985,0.01,0.01,0.02,0.0,0.03,0.0,0.03,0.01,0.01,0.02,0.03
11,https://doi.org/10.5281/zenodo.7182231,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
12,https://doi.org/10.5281/zenodo.7188150,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
13,https://doi.org/10.5281/zenodo.7182649,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
14,https://doi.org/10.5061/dryad.cjsxksn8g,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
15,https://doi.org/10.5281/zenodo.7197611,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
16,https://doi.org/10.5281/zenodo.7190942,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
17,https://doi.org/10.5281/zenodo.7181552,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
18,https://doi.org/10.5281/zenodo.7183884,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
19,https://doi.org/10.5281/zenodo.7182666,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
20,https://doi.org/10.5061/dryad.x95x69pnf,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.03
21,https://doi.org/10.5281/zenodo.7189313,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
22,https://doi.org/10.5281/zenodo.7195904,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.02,0.02
23,https://doi.org/10.5281/zenodo.7186857,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
24,https://doi.org/10.5281/zenodo.7195979,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
25,https://doi.org/10.5281/zenodo.7196078,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.01
26,https://doi.org/10.5281/zenodo.7186054,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.01
27,https://doi.org/10.5281/zenodo.7142458,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01
28,https://doi.org/10.5281/zenodo.7195948,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
29,https://doi.org/10.5061/dryad.dncjsxkvn,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.04
