,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.5281/zenodo.7188457,0.0,0.0,0.01,0.0,0.04,0.0,0.02,0.0,0.01,0.02,0.02
1,https://doi.org/10.5281/zenodo.7178581,0.0,0.01,0.02,0.0,0.02,0.0,0.03,0.01,0.02,0.02,0.05
2,https://doi.org/10.5281/zenodo.7186203,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.03
3,https://doi.org/10.5281/zenodo.7180160,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.02,0.02
4,https://doi.org/10.5281/zenodo.6880979,0.0,0.0,0.01,0.0,0.73,0.0,0.02,0.0,0.01,0.01,0.02
5,https://doi.org/10.5281/zenodo.7182554,0.0,0.01,0.03,0.01,0.09,0.01,0.11,0.01,0.02,0.03,0.06
6,https://doi.org/10.5281/zenodo.7196973,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.02,0.01,0.02
7,https://doi.org/10.5061/dryad.mkkwh713m,0.0,0.0,0.01,0.0,0.03,0.0,0.04,0.01,0.02,0.02,0.04
8,https://doi.org/10.5281/zenodo.7189293,0.0,0.0,0.02,0.0,0.04,0.0,0.03,0.01,0.01,0.02,0.03
9,https://doi.org/10.5281/zenodo.7192016,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.02
10,https://doi.org/10.5061/dryad.3bk3j9kkw,0.0,0.0,0.09,0.0,0.02,0.01,0.04,0.01,0.01,0.01,0.02
11,https://doi.org/10.5061/dryad.j0zpc86g9,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.03
12,https://doi.org/10.5281/zenodo.7135118,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.03
13,https://doi.org/10.5281/zenodo.7026209,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.03
14,https://doi.org/10.5281/zenodo.7179617,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
15,https://doi.org/10.5281/zenodo.7129825,0.0,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.02
16,https://doi.org/10.5281/zenodo.7186984,0.0,0.0,0.02,0.0,0.03,0.01,0.05,0.0,0.02,0.01,0.03
17,https://doi.org/10.5061/dryad.37pvmcvpc,0.0,0.0,0.02,0.01,0.06,0.01,0.05,0.01,0.02,0.02,0.03
18,https://doi.org/10.5061/dryad.n5tb2rbzz,0.0,0.0,0.01,0.0,0.04,0.0,0.04,0.01,0.03,0.02,0.04
19,https://doi.org/10.5281/zenodo.7182799,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
20,https://doi.org/10.5061/dryad.v15dv41xw,0.0,0.0,0.09,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.03
21,https://doi.org/10.5281/zenodo.7182804,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
22,https://doi.org/10.5061/dryad.ksn02v77s,0.0,0.0,0.02,0.0,0.04,0.0,0.04,0.01,0.02,0.03,0.03
23,https://doi.org/10.5061/dryad.931zcrjp9,0.0,0.0,0.02,0.0,0.03,0.0,0.03,0.01,0.02,0.03,0.03
24,https://doi.org/10.5061/dryad.95x69p8jg,0.0,0.0,0.01,0.0,0.04,0.0,0.04,0.01,0.02,0.02,0.04
25,https://doi.org/10.5281/zenodo.7181027,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.03,0.04
26,https://doi.org/10.5061/dryad.3tx95x6k6,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.04
27,https://doi.org/10.5281/zenodo.7185375,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
28,https://doi.org/10.5281/zenodo.7186906,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.02
29,https://doi.org/10.5281/zenodo.7194864,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.02
30,https://doi.org/10.5281/zenodo.7178681,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
31,https://doi.org/10.5061/dryad.djh9w0w3p,0.0,0.0,0.02,0.0,0.03,0.0,0.03,0.0,0.01,0.02,0.04
32,https://doi.org/10.5281/zenodo.7181057,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.03
33,https://doi.org/10.5061/dryad.tx95x6b0v,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.02
34,https://doi.org/10.5281/zenodo.7187070,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.02
35,https://doi.org/10.5281/zenodo.7181530,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.01,0.02
36,https://doi.org/10.5281/zenodo.7194553,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.02
37,https://doi.org/10.5281/zenodo.7181977,0.0,0.0,0.02,0.0,0.04,0.0,0.05,0.01,0.03,0.04,0.07
38,https://doi.org/10.5281/zenodo.7185657,0.0,0.0,0.01,0.0,0.04,0.0,0.03,0.01,0.01,0.01,0.03
39,https://doi.org/10.5061/dryad.jh9w0vtfg,0.0,0.0,0.02,0.01,0.04,0.0,0.03,0.01,0.02,0.02,0.03
40,https://doi.org/10.5281/zenodo.7186561,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
41,https://doi.org/10.5061/dryad.d7wm37q4g,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.03,0.04
42,https://doi.org/10.5281/zenodo.7198430,0.0,0.0,0.02,0.0,0.05,0.01,0.05,0.01,0.02,0.03,0.05
43,https://doi.org/10.5281/zenodo.7185980,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.02
44,https://doi.org/10.5061/dryad.31zcrjdq4,0.0,0.0,0.01,0.0,0.03,0.01,0.03,0.0,0.01,0.02,0.02
45,https://doi.org/10.5281/zenodo.7180093,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
46,https://doi.org/10.5281/zenodo.7196654,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
47,https://doi.org/10.5281/zenodo.7188275,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
48,https://doi.org/10.5281/zenodo.7195797,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.01,0.01,0.02,0.02
49,https://doi.org/10.5281/zenodo.7190038,0.0,0.0,0.02,0.01,0.04,0.0,0.05,0.01,0.04,0.03,0.05
50,https://doi.org/10.5281/zenodo.7195637,0.0,0.0,0.02,0.0,0.05,0.01,0.05,0.01,0.02,0.02,0.04
51,https://doi.org/10.5281/zenodo.7182015,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
52,https://doi.org/10.5281/zenodo.7184951,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.01,0.02,0.02,0.02
53,https://doi.org/10.5281/zenodo.7178691,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.02
54,https://doi.org/10.5281/zenodo.7185494,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
55,https://doi.org/10.5281/zenodo.7180023,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
56,https://doi.org/10.5061/dryad.kprr4xh7w,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.03
57,https://doi.org/10.5281/zenodo.6957609,0.0,0.0,0.01,0.0,0.11,0.0,0.13,0.02,0.01,0.01,0.13
58,https://doi.org/10.5281/zenodo.7188636,0.0,0.0,0.1,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.03
59,https://doi.org/10.5281/zenodo.7191325,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
