,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.5281/zenodo.7197600,2,2,2,2,2,2,2,2,2,0,2
1,https://doi.org/10.5281/zenodo.7195896,2,2,2,2,2,2,2,2,2,0,2
2,https://doi.org/10.5281/zenodo.7185318,2,2,2,2,2,2,2,2,2,0,2
3,https://doi.org/10.5281/zenodo.7115911,2,2,2,2,2,2,2,2,2,0,2
4,https://doi.org/10.5281/zenodo.7178417,2,2,2,2,2,2,2,2,2,0,2
5,https://doi.org/10.5281/zenodo.7188334,2,2,2,2,2,2,2,2,2,0,2
6,https://doi.org/10.5281/zenodo.7185365,2,2,2,2,2,2,2,2,2,0,2
7,https://doi.org/10.5281/zenodo.7180246,2,2,2,2,2,2,2,2,2,0,2
8,https://doi.org/10.5068/D1PM40,2,2,2,2,2,2,2,2,2,0,2
9,https://doi.org/10.5281/zenodo.7187354,2,2,2,2,2,2,2,2,2,0,2
10,https://doi.org/10.5281/zenodo.7187055,2,2,2,2,2,2,2,2,2,0,2
11,https://doi.org/10.5281/zenodo.7195049,2,2,2,2,2,2,2,2,2,0,2
12,https://doi.org/10.5281/zenodo.7196632,2,2,2,2,2,2,2,2,2,0,2
13,https://doi.org/10.5068/D15960,2,2,2,2,2,2,2,2,2,0,2
14,https://doi.org/10.5281/zenodo.7134902,2,2,2,2,2,2,2,2,2,0,2
15,https://doi.org/10.5281/zenodo.7194775,2,2,2,2,2,2,2,2,2,0,2
16,https://doi.org/10.5061/dryad.905qfttpb,2,2,2,2,2,2,2,2,2,0,2
17,https://doi.org/10.5281/zenodo.7196700,2,2,2,2,2,2,2,2,2,0,2
18,https://doi.org/10.5281/zenodo.7189315,2,2,2,2,2,2,2,2,2,0,2
19,https://doi.org/10.5281/zenodo.7186855,2,2,2,2,2,2,2,2,2,0,2
20,https://doi.org/10.5061/dryad.np5hqbzx9,2,2,2,2,2,2,2,2,2,0,2
21,https://doi.org/10.5061/dryad.59zw3r2bg,2,2,2,2,2,2,2,2,2,0,2
22,https://doi.org/10.5281/zenodo.7183401,2,2,2,2,2,2,2,2,2,0,2
23,https://doi.org/10.5281/zenodo.7180070,2,2,2,2,2,2,2,2,2,0,2
24,https://doi.org/10.5281/zenodo.7198447,2,2,2,2,2,2,2,2,2,0,2
25,https://doi.org/10.5281/zenodo.7181714,2,2,2,2,2,2,2,2,2,0,2
26,https://doi.org/10.5281/zenodo.7177592,2,2,2,2,2,2,2,2,2,0,2
27,https://doi.org/10.5281/zenodo.7194189,2,2,2,2,2,2,2,2,2,0,2
28,https://doi.org/10.5281/zenodo.7178695,2,2,2,2,2,2,2,2,2,0,2
29,https://doi.org/10.5281/zenodo.7187395,2,2,2,2,2,2,2,2,2,0,2
30,https://doi.org/10.5281/zenodo.7192718,2,2,2,2,2,2,2,2,2,0,2
31,https://doi.org/10.5281/zenodo.7189119,2,2,2,2,2,2,2,2,2,0,2
32,https://doi.org/10.6086/D18X0V,2,2,2,2,2,2,2,2,2,0,2
33,https://doi.org/10.5281/zenodo.7181962,2,2,2,2,2,2,2,2,2,0,2
34,https://doi.org/10.5281/zenodo.7190740,2,2,2,2,2,2,2,2,2,0,2
35,https://doi.org/10.5281/zenodo.7185210,2,2,2,2,2,2,2,2,2,0,2
36,https://doi.org/10.5281/zenodo.7178555,2,2,2,2,2,2,2,2,2,0,2
37,https://doi.org/10.5281/zenodo.7195758,2,2,2,2,2,2,2,2,2,0,2
38,https://doi.org/10.5281/zenodo.7191243,2,2,2,2,2,2,2,2,0,0,2
39,https://doi.org/10.1145/3560905.3567771,0,0,0,0,0,0,0,0,0,0,0
40,https://doi.org/10.5281/zenodo.7130001,2,2,2,2,2,2,2,2,2,0,2
41,https://doi.org/10.5281/zenodo.7188707,2,2,2,2,2,2,2,2,2,0,2
42,https://doi.org/10.5281/zenodo.7188355,2,2,2,2,2,2,2,2,2,0,2
43,https://doi.org/10.5281/zenodo.7186637,2,2,2,2,2,2,2,2,2,0,2
44,https://doi.org/10.5281/zenodo.7193538,2,2,2,2,2,2,2,2,2,0,2
45,https://doi.org/10.5061/dryad.3xsj3txh9,2,2,2,2,2,2,2,2,2,0,2
46,https://doi.org/10.5281/zenodo.7180163,2,2,2,2,2,2,2,2,2,0,2
47,https://doi.org/10.5281/zenodo.7181859,2,2,2,2,2,2,2,2,2,0,2
48,https://doi.org/10.5281/zenodo.7194313,2,2,2,2,2,2,2,2,2,0,2
49,https://doi.org/10.5281/zenodo.7186521,2,2,2,2,2,2,2,2,2,0,2
50,https://doi.org/10.5281/zenodo.7190249,2,2,2,2,2,2,2,2,2,0,2
51,https://doi.org/10.5281/zenodo.7181464,2,2,2,2,2,2,2,2,2,0,2
52,https://doi.org/10.5281/zenodo.7198270,2,2,2,2,2,2,2,2,2,0,2
53,https://doi.org/10.5281/zenodo.7195730,2,2,2,2,2,2,2,2,2,0,2
54,https://doi.org/10.5281/zenodo.7196175,2,2,2,2,2,2,2,2,2,0,2
55,https://doi.org/10.5281/zenodo.7190303,2,2,2,2,2,2,2,2,2,0,2
56,https://doi.org/10.1038/s41467-022-33045-x,2,2,0,2,2,2,2,2,2,0,2
57,https://doi.org/10.5061/dryad.h9w0vt4kh,2,2,2,2,2,2,2,2,2,0,2
58,https://doi.org/10.5281/zenodo.7191344,2,2,2,2,2,2,2,2,0,0,2
59,https://doi.org/10.5061/dryad.95x69p8p6,2,2,2,2,2,2,2,2,2,0,2
60,https://doi.org/10.5281/zenodo.7141070,2,2,2,2,2,2,2,2,2,0,2
61,https://doi.org/10.5281/zenodo.7187379,2,2,2,2,2,2,2,2,2,0,2
62,https://doi.org/10.5281/zenodo.7181510,2,2,2,2,2,2,2,2,2,0,2
63,https://doi.org/10.5281/zenodo.7066551,2,2,2,2,2,2,2,2,2,0,2
64,https://doi.org/10.5281/zenodo.7196187,2,2,2,2,2,2,2,2,2,0,2
65,https://doi.org/10.5281/zenodo.7198219,2,2,2,2,2,2,2,2,2,0,2
66,https://doi.org/10.5281/zenodo.7183974,2,2,2,2,2,2,2,2,2,0,2
67,https://doi.org/10.5281/zenodo.7183397,2,2,2,2,2,2,2,2,2,0,2
68,https://doi.org/10.5281/zenodo.7183393,2,2,2,2,2,2,2,2,2,0,2
69,https://doi.org/10.5281/zenodo.7181380,2,2,2,2,2,2,2,2,2,0,2
70,https://doi.org/10.5281/zenodo.7192171,2,2,2,2,2,2,2,2,2,0,2
71,https://doi.org/10.5281/zenodo.7187505,2,2,2,2,2,2,2,2,2,0,2
72,https://doi.org/10.5281/zenodo.7158404,2,2,2,2,2,2,2,2,2,0,2
73,https://doi.org/10.5281/zenodo.7194347,2,2,2,2,2,2,2,2,2,0,2
74,https://doi.org/10.5281/zenodo.7186566,2,2,2,2,2,2,2,2,2,0,2
75,https://doi.org/10.5281/zenodo.7197654,2,2,2,2,2,2,2,2,2,0,2
76,https://doi.org/10.5281/zenodo.7198452,2,2,2,2,2,2,2,2,2,0,2
77,https://doi.org/10.5061/dryad.66t1g1k26,2,2,2,2,2,2,2,2,2,0,2
78,https://doi.org/10.5281/zenodo.7186761,2,2,2,2,2,2,2,2,2,0,2
79,https://doi.org/10.5281/zenodo.7194179,2,2,2,2,2,2,2,2,2,0,2
80,https://doi.org/10.5281/zenodo.7185285,2,2,2,2,2,2,2,2,2,0,2
81,https://doi.org/10.5068/D1997M,2,2,2,2,2,2,2,2,2,0,2
82,https://doi.org/10.5281/zenodo.7186980,2,2,2,2,2,2,2,2,2,0,2
83,https://doi.org/10.5061/dryad.0cfxpnvx7,2,2,2,2,2,2,2,2,2,0,2
84,https://doi.org/10.5281/zenodo.7193310,2,2,2,2,2,2,2,2,2,0,2
85,https://doi.org/10.5281/zenodo.7198297,2,2,2,2,2,2,2,2,2,0,2
86,https://doi.org/10.5281/zenodo.7157601,2,2,2,2,2,2,2,2,2,0,2
87,https://doi.org/10.5281/zenodo.7197047,2,2,2,2,2,2,2,2,2,0,2
88,https://doi.org/10.5281/zenodo.7191173,2,2,2,2,2,2,2,2,2,0,2
89,https://doi.org/10.5281/zenodo.7194300,2,2,2,2,2,2,2,2,2,0,2
90,https://doi.org/10.5281/zenodo.7186052,2,2,2,2,2,2,2,2,2,0,2
91,https://doi.org/10.5061/dryad.ghx3ffbsf,2,2,2,2,2,2,2,2,2,0,2
92,https://doi.org/10.5061/dryad.66t1g1k3v,2,2,2,2,2,2,2,2,2,0,2
93,https://doi.org/10.5281/zenodo.7195152,2,2,2,2,2,2,2,2,2,0,2
94,https://doi.org/10.5281/zenodo.7195706,2,2,2,2,2,2,2,2,2,0,2
95,https://doi.org/10.5281/zenodo.7182710,2,2,2,2,2,2,2,2,2,0,2
96,https://doi.org/10.5281/zenodo.7181484,2,2,2,2,2,2,2,2,2,0,2
97,https://doi.org/10.5061/dryad.4f4qrfjf1,2,2,2,2,2,2,2,2,2,0,2
98,https://doi.org/10.5061/dryad.31zcrjdq0,2,2,2,2,2,2,2,2,2,0,2
99,https://doi.org/10.5281/zenodo.7181376,2,2,2,2,2,2,2,2,2,0,2
