,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.5281/zenodo.7181799,0.0,0.0,0.03,0.01,5.92,0.0,0.02,0.0,0.01,0.01,0.02
1,https://doi.org/10.5281/zenodo.7197252,0.0,0.0,0.01,0.0,2.47,0.0,0.02,0.01,0.01,0.01,0.02
2,https://doi.org/10.5281/zenodo.7182828,0.0,0.0,0.02,0.0,0.05,0.01,0.04,0.01,0.01,0.03,0.04
3,https://doi.org/10.5281/zenodo.7184930,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.02
4,https://doi.org/10.5281/zenodo.7181606,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
5,https://doi.org/10.5281/zenodo.7198117,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
6,https://doi.org/10.5281/zenodo.7193860,0.0,0.0,0.01,0.0,0.08,0.0,0.01,0.0,0.01,0.01,0.02
7,https://doi.org/10.5281/zenodo.7185351,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0,0.01,0.01,0.01
8,https://doi.org/10.5281/zenodo.7184851,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.0,0.01,0.01,0.02
9,https://doi.org/10.5281/zenodo.7191159,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
10,https://doi.org/10.5281/zenodo.7142169,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
11,https://doi.org/10.5281/zenodo.7194551,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
12,https://doi.org/10.5281/zenodo.7197222,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
13,https://doi.org/10.5281/zenodo.7183120,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
14,https://doi.org/10.5061/dryad.pg4f4qrt3,0.0,0.0,0.01,0.0,4.04,0.0,0.03,0.0,0.01,0.01,0.02
15,https://doi.org/10.5281/zenodo.7189252,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
16,https://doi.org/10.5281/zenodo.7196003,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
17,https://doi.org/10.5281/zenodo.7191941,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
18,"https://doi.org/10.1016/S1473-3099(17)30487-5,  10.1093/cid/ciy999,  10.1016/S1473-3099(17)30487-5, 10.1016/j.eclinm.2018.06.004, 10.1056/NEJMoa1301956, 10.1016/S1473-3099(14)71050-3",0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
19,https://doi.org/10.5281/zenodo.7196966,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
20,https://doi.org/10.5281/zenodo.6919557,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
21,https://doi.org/10.5281/zenodo.7194805,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
22,https://doi.org/10.5281/zenodo.7180033,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
23,https://doi.org/10.5281/zenodo.7185760,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.02
24,https://doi.org/10.5281/zenodo.7187397,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.02
25,https://doi.org/10.5281/zenodo.7186550,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
26,https://doi.org/10.5281/zenodo.7190923,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
27,https://doi.org/10.5281/zenodo.7178767,0.0,0.0,0.01,0.0,0.04,0.0,0.05,0.01,0.01,0.01,0.05
28,https://doi.org/10.5281/zenodo.7191266,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
29,https://doi.org/10.5281/zenodo.7185489,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
30,https://doi.org/10.5281/zenodo.7194466,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.02,0.02
31,https://doi.org/10.5281/zenodo.7189907,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
32,https://doi.org/10.5281/zenodo.7179842,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
33,https://doi.org/10.5281/zenodo.7188178,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.02
34,https://doi.org/10.5061/dryad.cfxpnvx8p,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.02,0.04
35,https://doi.org/10.5281/zenodo.7178773,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.07,0.02
36,https://doi.org/10.5281/zenodo.7192458,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.02,0.02,0.02
37,https://doi.org/10.5281/zenodo.7185956,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
38,https://doi.org/10.5281/zenodo.7181245,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
39,https://doi.org/10.5281/zenodo.7187451,0.0,0.0,0.02,0.0,0.05,0.01,0.04,0.0,0.02,0.02,0.03
40,https://doi.org/10.5281/zenodo.7178671,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.02
41,https://doi.org/10.5281/zenodo.7181528,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
42,https://doi.org/10.5281/zenodo.7198140,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
43,https://doi.org/10.5281/zenodo.7180967,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.03
44,https://doi.org/10.5061/dryad.nvx0k6dw4,0.0,0.0,0.01,0.0,0.04,0.0,0.05,0.01,0.01,0.02,0.03
45,https://doi.org/10.5281/zenodo.7193998,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.02
46,https://doi.org/10.5281/zenodo.7178807,0.0,0.0,0.01,0.0,1.38,0.0,0.02,0.0,0.01,0.02,0.02
47,https://doi.org/10.5061/dryad.x95x69pnm,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.03,0.04
48,https://doi.org/10.5281/zenodo.7187837,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
49,https://doi.org/10.5281/zenodo.7179137,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.02,0.03,0.01
50,https://doi.org/10.5281/zenodo.7189417,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.02,0.02,0.02
51,https://doi.org/10.5281/zenodo.7181929,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.02,0.02,0.02
52,https://doi.org/10.5281/zenodo.7185695,0.0,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.02
53,https://doi.org/10.5281/zenodo.7186070,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.04
54,https://doi.org/10.5281/zenodo.7185253,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.02
55,https://doi.org/10.5281/zenodo.7196165,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
56,https://doi.org/10.5281/zenodo.7181504,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
57,https://doi.org/10.5281/zenodo.7185594,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
58,https://doi.org/10.5281/zenodo.7183749,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.02
59,https://doi.org/10.5281/zenodo.7194636,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.02
60,https://doi.org/10.5281/zenodo.7193340,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
61,https://doi.org/10.5281/zenodo.7186195,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
62,https://doi.org/10.5061/dryad.x0k6djhgz,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
63,https://doi.org/10.5061/dryad.j0zpc86hn,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
64,https://doi.org/10.5281/zenodo.7197299,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.02,0.01,0.02
65,https://doi.org/10.5281/zenodo.7183954,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01,0.01,0.02
66,https://doi.org/10.5281/zenodo.7189963,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.02
67,https://doi.org/10.5281/zenodo.7181300,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
68,https://doi.org/10.5281/zenodo.7196032,0.0,0.0,0.02,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.03
69,https://doi.org/10.5281/zenodo.7178714,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.01,0.01,0.01,0.03
70,https://doi.org/10.5281/zenodo.7195971,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
71,https://doi.org/10.5281/zenodo.7194676,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.02
