,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.5061/dryad.6m20j,0.0,0.0,0.01,0.0,9.22,0.0,0.03,0.0,0.01,0.02,0.05
1,https://doi.org/10.5061/dryad.rh07b,0.0,0.0,0.01,0.0,0.36,0.0,0.03,0.0,0.01,0.01,0.03
2,https://doi.org/10.5061/dryad.7f138,0.0,0.0,0.01,0.0,0.03,0.0,0.02,0.01,0.01,0.01,0.03
3,https://doi.org/10.5061/dryad.31v01,0.0,0.0,0.02,0.0,0.03,0.0,0.03,0.01,0.02,0.04,0.03
4,https://doi.org/10.5061/dryad.f2g14,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
5,https://doi.org/10.5061/dryad.5bk4c,0.0,0.0,0.02,0.0,0.03,0.01,0.03,0.01,0.02,0.02,0.02
6,https://doi.org/10.5061/dryad.c7366,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
7,https://doi.org/10.5061/dryad.1rf7d,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
8,https://doi.org/10.5061/dryad.h702r,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
9,https://doi.org/10.5061/dryad.4gm03,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.02
10,https://doi.org/10.5061/dryad.8bj97,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.02,0.03
11,https://doi.org/10.5061/dryad.216tp,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
12,https://doi.org/10.5061/dryad.t8v81,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
13,https://doi.org/10.5061/dryad.0bq52,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
14,https://doi.org/10.5061/dryad.58c73,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
15,https://doi.org/10.5061/dryad.2k6v37j,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
16,https://doi.org/10.5061/dryad.8m2q8,0.0,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
17,https://doi.org/10.5061/dryad.dq91858,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.03
18,https://doi.org/10.5061/dryad.c5p1f,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.03
19,https://doi.org/10.5061/dryad.4181f,0.0,0.0,0.01,0.0,0.02,0.0,0.04,0.0,0.01,0.01,0.02
20,https://doi.org/10.5061/dryad.9fs7n,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.02
21,https://doi.org/10.5061/dryad.mn686,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
22,https://doi.org/10.5061/dryad.p236p,0.0,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.01,0.01,0.02
23,https://doi.org/10.5061/dryad.88fm3,0.0,0.0,0.01,0.0,0.03,0.0,0.04,0.01,0.01,0.01,0.03
24,https://doi.org/10.5061/dryad.hm813,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.01,0.01,0.01,0.02
25,https://doi.org/10.5061/dryad.5tp6r,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
26,https://doi.org/10.5061/dryad.mc270,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
27,https://doi.org/10.5061/dryad.2g1f4n5,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.02,0.02
28,https://doi.org/10.5061/dryad.s8v7q,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
29,https://doi.org/10.5061/dryad.qg8dt,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.03
