,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://doi.org/10.5061/dryad.8n8v3,2,2,2,2,2,2,0
1,https://doi.org/10.5061/dryad.r20t0,2,2,2,2,2,2,0
2,https://doi.org/10.5061/dryad.q0740kp8,2,2,2,2,2,2,0
3,https://doi.org/10.5061/dryad.4384p,2,2,2,2,2,2,0
4,https://doi.org/10.5061/dryad.dh88c,2,2,2,2,2,2,0
5,https://doi.org/10.5061/dryad.h13jv,2,2,2,2,2,2,0
6,https://doi.org/10.5061/dryad.j57c0,2,2,2,2,2,2,0
7,https://doi.org/10.5061/dryad.bn960cq,2,2,2,2,2,2,0
8,https://doi.org/10.5061/dryad.2v00t,2,2,2,2,2,2,0
9,https://doi.org/10.5061/dryad.5q65k,2,2,2,2,2,2,0
10,https://doi.org/10.5061/dryad.qf1dp,2,2,2,2,2,2,0
11,https://doi.org/10.5061/dryad.2nh26,0,2,2,2,2,2,0
12,https://doi.org/10.5061/dryad.rk345,2,2,2,2,2,2,0
13,https://doi.org/10.5061/dryad.dk51c,2,2,2,2,2,2,0
14,https://doi.org/10.5061/dryad.mp745,2,2,2,2,2,2,0
15,https://doi.org/10.5061/dryad.s58qh,2,2,2,2,2,2,0
16,https://doi.org/10.5061/dryad.cm86089,2,2,2,2,2,2,0
17,https://doi.org/10.5061/dryad.463n4v7,2,2,2,2,2,2,0
18,https://doi.org/10.5061/dryad.ph37b2q,2,2,2,2,2,2,0
19,https://doi.org/10.5061/dryad.t29p3,2,2,2,2,2,2,0
20,https://doi.org/10.5061/dryad.2p1t8,2,2,2,2,2,2,0
21,https://doi.org/10.5061/dryad.4s5r6,2,2,2,2,2,2,0
22,https://doi.org/10.5061/dryad.r8ns3,2,2,2,2,2,2,0
23,https://doi.org/10.5061/dryad.ck06k75,2,2,2,2,2,2,0
24,https://doi.org/10.5061/dryad.m1c04,2,2,2,2,2,2,0
25,https://doi.org/10.5061/dryad.j68v33v,2,2,2,2,2,2,0
26,https://doi.org/10.5061/dryad.5p58q34,2,2,2,2,2,2,0
27,https://doi.org/10.5061/dryad.k1d8c,2,2,2,2,2,2,0
28,https://doi.org/10.5061/dryad.st8f5n7,2,2,2,2,2,2,0
29,https://doi.org/10.5061/dryad.4181f,2,2,2,2,2,2,0
30,https://doi.org/10.5061/dryad.r1921,2,2,2,2,2,2,0
31,https://doi.org/10.5061/dryad.b3ng3,2,2,2,2,2,2,0
32,https://doi.org/10.5061/dryad.n69t3,2,2,2,2,2,2,0
33,https://doi.org/10.5061/dryad.sq227,2,2,2,2,2,2,0
34,https://doi.org/10.5061/dryad.s3j9074,2,2,2,2,2,2,0
35,https://doi.org/10.5061/dryad.nh6v4,2,2,2,2,2,2,0
36,https://doi.org/10.5061/dryad.60qm3,2,2,2,2,2,2,0
37,https://doi.org/10.5061/dryad.s8v7q,2,2,2,2,2,2,0
38,https://doi.org/10.5061/dryad.pq93h,2,2,2,2,2,2,0
39,https://doi.org/10.5061/dryad.7t06c,2,2,2,2,2,2,0
40,https://doi.org/10.5061/dryad.40cd5ps,2,2,2,2,2,2,0
41,https://doi.org/10.5061/dryad.qv633,2,2,2,2,2,2,0
42,https://doi.org/10.5061/dryad.6m20j,2,2,2,2,2,2,0
43,https://doi.org/10.5061/dryad.485qq,2,2,2,2,2,2,0
44,https://doi.org/10.5061/dryad.gn6hg74q,2,2,2,2,2,2,0
45,https://doi.org/10.5061/dryad.jq285,2,2,2,2,2,2,0
46,https://doi.org/10.5061/dryad.9mb54,2,2,2,2,2,2,0
47,https://doi.org/10.5061/dryad.0hr3gk2,2,2,2,2,2,2,0
48,https://doi.org/10.5061/dryad.kg52rj5,2,2,2,2,2,2,0
49,https://doi.org/10.5061/dryad.2g3s4,2,2,2,2,2,2,0
50,https://doi.org/10.5061/dryad.tb700,0,2,2,2,2,2,0
51,https://doi.org/10.5061/dryad.4428s,2,2,2,2,2,2,0
52,https://doi.org/10.5061/dryad.mn686,2,2,2,2,2,2,0
53,https://doi.org/10.5061/dryad.9fs7n,2,2,2,2,2,2,0
54,https://doi.org/10.5061/dryad.9507b,2,2,2,2,2,2,0
55,https://doi.org/10.5061/dryad.c5805,2,2,2,2,2,2,0
56,https://doi.org/10.5061/dryad.m8g90,2,2,2,2,2,2,0
57,https://doi.org/10.5061/dryad.j2641,2,2,2,2,2,2,0
58,https://doi.org/10.5061/dryad.bq64j,2,2,2,2,2,2,0
59,https://doi.org/10.5061/dryad.fp45s43,2,2,2,2,2,2,0
60,https://doi.org/10.5061/dryad.sf0nn,2,2,2,2,2,2,0
61,https://doi.org/10.5061/dryad.jv1vf,2,2,2,2,2,2,0
62,https://doi.org/10.5061/dryad.5302r,2,2,2,2,2,2,0
63,https://doi.org/10.5061/dryad.f75730m,2,2,2,2,2,2,0
64,https://doi.org/10.5061/dryad.vv82q,2,2,2,2,2,2,0
65,https://doi.org/10.5061/dryad.26k11,2,2,2,2,2,2,0
66,https://doi.org/10.5061/dryad.vd094,2,2,2,2,2,2,0
67,https://doi.org/10.5061/dryad.n9g60,2,2,2,2,2,2,0
68,https://doi.org/10.5061/dryad.j5g7m,2,2,2,2,2,2,0
69,https://doi.org/10.5061/dryad.h738s,2,2,2,2,2,2,0
70,https://doi.org/10.5061/dryad.02bf1,2,2,2,2,2,2,0
71,https://doi.org/10.5061/dryad.52582,2,2,2,2,2,2,0
72,https://doi.org/10.5061/dryad.f6qb7c5,2,2,2,2,2,2,0
73,https://doi.org/10.5061/dryad.ds21fv5,2,2,2,2,2,2,0
74,https://doi.org/10.5061/dryad.2qc64,2,2,2,2,2,2,0
75,https://doi.org/10.5061/dryad.f5q10,2,2,2,2,2,2,0
76,https://doi.org/10.5061/dryad.j68v0,2,2,2,2,2,2,0
77,https://doi.org/10.5061/dryad.ft7dj,2,2,2,2,2,2,0
78,https://doi.org/10.5061/dryad.fj34d,2,2,2,2,2,2,0
79,https://doi.org/10.5061/dryad.tv5v1v26,2,2,2,2,2,2,0
80,https://doi.org/10.5061/dryad.d0h71,2,2,2,2,2,2,0
81,https://doi.org/10.5061/dryad.nn77p,2,2,2,2,2,2,0
82,https://doi.org/10.5061/dryad.9cp3j,2,2,2,2,2,2,0
83,https://doi.org/10.5061/dryad.m2271pf1,2,2,2,2,2,2,0
84,https://doi.org/10.5061/dryad.ht3564h,2,2,2,2,2,2,0
85,https://doi.org/10.5061/dryad.gg6n17s,2,2,2,2,2,2,0
86,https://doi.org/10.5061/dryad.cb506,2,2,2,2,2,2,0
87,https://doi.org/10.5061/dryad.3kh7820,2,2,2,2,2,2,0
88,https://doi.org/10.5061/dryad.hs200,2,2,2,2,2,2,0
89,https://doi.org/10.5061/dryad.4tp56,2,2,2,2,2,2,0
