,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://doi.org/10.5061/dryad.8n8v3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
1,https://doi.org/10.5061/dryad.r20t0,0.0,0.01,0.0,0.0,0.0,0.01,0.01
2,https://doi.org/10.5061/dryad.q0740kp8,0.0,0.02,0.0,0.0,0.0,0.01,0.01
3,https://doi.org/10.5061/dryad.4384p,0.0,0.01,0.0,0.0,0.0,0.01,0.02
4,https://doi.org/10.5061/dryad.dh88c,0.0,0.01,0.0,0.0,0.0,0.01,0.01
5,https://doi.org/10.5061/dryad.h13jv,0.0,0.01,0.0,0.0,0.0,0.01,0.01
6,https://doi.org/10.5061/dryad.j57c0,0.0,0.01,0.0,0.0,0.0,0.01,0.02
7,https://doi.org/10.5061/dryad.bn960cq,0.0,0.01,0.0,0.0,0.0,0.01,0.01
8,https://doi.org/10.5061/dryad.2v00t,0.0,0.01,0.0,0.0,0.0,0.02,0.03
9,https://doi.org/10.5061/dryad.5q65k,0.0,0.01,0.0,0.0,0.0,0.01,0.02
10,https://doi.org/10.5061/dryad.qf1dp,0.0,0.01,0.0,0.0,0.0,0.01,0.01
11,https://doi.org/10.5061/dryad.2nh26,0.0,0.01,0.0,0.0,0.0,0.01,0.01
12,https://doi.org/10.5061/dryad.rk345,0.0,0.01,0.0,0.0,0.0,0.01,0.01
13,https://doi.org/10.5061/dryad.dk51c,0.0,0.01,0.0,0.0,0.0,0.01,0.01
14,https://doi.org/10.5061/dryad.mp745,0.0,0.01,0.0,0.0,0.0,0.01,0.02
15,https://doi.org/10.5061/dryad.s58qh,0.0,0.01,0.0,0.0,0.0,0.01,0.01
16,https://doi.org/10.5061/dryad.cm86089,0.0,0.01,0.0,0.0,0.0,0.01,0.01
17,https://doi.org/10.5061/dryad.463n4v7,0.0,0.01,0.0,0.0,0.0,0.01,0.01
18,https://doi.org/10.5061/dryad.ph37b2q,0.0,0.01,0.0,0.0,0.0,0.01,0.02
19,https://doi.org/10.5061/dryad.t29p3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
20,https://doi.org/10.5061/dryad.2p1t8,0.0,0.01,0.0,0.0,0.0,0.01,0.01
21,https://doi.org/10.5061/dryad.4s5r6,0.0,0.01,0.0,0.0,0.0,0.01,0.02
22,https://doi.org/10.5061/dryad.r8ns3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
23,https://doi.org/10.5061/dryad.ck06k75,0.0,0.01,0.0,0.0,0.0,0.01,0.02
24,https://doi.org/10.5061/dryad.m1c04,0.0,0.01,0.0,0.0,0.0,0.01,0.01
25,https://doi.org/10.5061/dryad.j68v33v,0.0,0.01,0.0,0.0,0.0,0.01,0.01
26,https://doi.org/10.5061/dryad.5p58q34,0.0,0.01,0.0,0.0,0.0,0.01,0.01
27,https://doi.org/10.5061/dryad.k1d8c,0.0,0.01,0.0,0.0,0.0,0.01,0.01
28,https://doi.org/10.5061/dryad.st8f5n7,0.0,0.01,0.0,0.0,0.0,0.01,0.01
29,https://doi.org/10.5061/dryad.4181f,0.0,0.01,0.0,0.0,0.0,0.01,0.02
30,https://doi.org/10.5061/dryad.r1921,0.0,0.01,0.0,0.0,0.0,0.01,0.01
31,https://doi.org/10.5061/dryad.b3ng3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
32,https://doi.org/10.5061/dryad.n69t3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
33,https://doi.org/10.5061/dryad.sq227,0.0,0.01,0.0,0.0,0.0,0.01,0.01
34,https://doi.org/10.5061/dryad.s3j9074,0.0,0.01,0.0,0.0,0.0,0.01,0.02
35,https://doi.org/10.5061/dryad.nh6v4,0.0,0.01,0.0,0.0,0.0,0.01,0.02
36,https://doi.org/10.5061/dryad.60qm3,0.0,0.01,0.0,0.0,0.0,0.01,0.01
37,https://doi.org/10.5061/dryad.s8v7q,0.0,0.01,0.0,0.0,0.0,0.01,0.01
38,https://doi.org/10.5061/dryad.pq93h,0.0,0.01,0.0,0.0,0.0,0.01,0.01
39,https://doi.org/10.5061/dryad.7t06c,0.0,0.01,0.0,0.0,0.0,0.01,0.01
40,https://doi.org/10.5061/dryad.40cd5ps,0.0,0.01,0.0,0.0,0.0,0.01,0.01
41,https://doi.org/10.5061/dryad.qv633,0.0,0.01,0.0,0.0,0.0,0.01,0.01
42,https://doi.org/10.5061/dryad.6m20j,0.0,0.01,0.0,0.0,0.0,0.01,0.02
43,https://doi.org/10.5061/dryad.485qq,0.0,0.01,0.0,0.0,0.0,0.01,0.01
44,https://doi.org/10.5061/dryad.gn6hg74q,0.0,0.01,0.0,0.0,0.0,0.01,0.01
45,https://doi.org/10.5061/dryad.jq285,0.0,0.01,0.0,0.0,0.0,0.01,0.01
46,https://doi.org/10.5061/dryad.9mb54,0.0,0.01,0.0,0.0,0.0,0.01,0.01
