,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/3DCNN,0.03,0.0,3.06,0.0,0.01,0.0,0.0,0.0,0.0
1,https://bio.tools/3DSlicer,0.01,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
2,https://bio.tools/3dem_loupe,0.01,0.0,2.16,0.0,0.01,0.0,0.0,0.01,0.01
3,https://bio.tools/3dnalandscapes,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0
4,https://bio.tools/ABRicate,0.01,0.0,4.38,0.0,0.01,0.0,0.0,0.0,0.01
5,https://bio.tools/ADAPTS,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
6,https://bio.tools/ALTIS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,https://bio.tools/ANPELA,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
8,https://bio.tools/APHIRM_toolkit,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
9,https://bio.tools/Acculturation_mental_illness_stigma_Acculturation,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10,https://bio.tools/Addgene,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,https://bio.tools/AlphaBeta,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
12,https://bio.tools/AsCRISPR,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,https://bio.tools/Autoencoder-based_cluster_ensembles,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,https://bio.tools/B69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,https://bio.tools/BCSExplorer,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,https://bio.tools/BMCeasy,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
17,https://bio.tools/BigStitcher,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
18,https://bio.tools/C-HMOSHSSA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,https://bio.tools/CCLA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,https://bio.tools/CDE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,https://bio.tools/CMAC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,https://bio.tools/COUSIN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,https://bio.tools/CRISPR-ERA,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
24,https://bio.tools/CSAHi,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,https://bio.tools/Cafe_Variome,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,https://bio.tools/Cassiopeia,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
27,https://bio.tools/CellAge,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,https://bio.tools/CellWell,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
29,https://bio.tools/ChAsE_Chromatin_Analysis_and_Exploration,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
30,https://bio.tools/ChEA3,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01
31,https://bio.tools/ChaperISM,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,https://bio.tools/Checklist,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,https://bio.tools/DEPICTER,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
