,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/1000genomes_id_history_converter,0,2,1,2,1,2,0,0,1
1,https://bio.tools/3d-ct-mri-images,0,2,1,2,1,0,0,0,1
2,https://bio.tools/4peaks,0,2,1,2,1,0,0,0,1
3,https://bio.tools/959_nematode_genomes,1,2,1,2,1,0,0,0,1
4,https://bio.tools/A-Lister,1,2,2,2,2,2,2,0,2
5,https://bio.tools/ACPred-Fuse,1,2,2,2,2,2,0,0,2
6,https://bio.tools/ADNI-3,1,2,2,2,2,2,0,0,2
7,https://bio.tools/AliTV,0,2,2,2,2,2,2,0,2
8,https://bio.tools/AntiBac-Pred,1,2,2,2,2,2,0,0,2
9,https://bio.tools/ApicoTFdb,1,2,2,2,2,2,0,0,2
10,https://bio.tools/AppA,1,2,1,2,1,2,2,0,1
11,https://bio.tools/BAMixChecker,0,2,2,2,2,2,0,0,2
12,https://bio.tools/BIOMINT,1,2,2,2,2,2,0,0,2
13,https://bio.tools/BRM,1,2,1,2,1,2,2,0,1
14,https://bio.tools/BTA18,1,2,2,2,2,2,0,0,2
15,https://bio.tools/BWView,0,2,1,2,1,0,2,0,1
16,https://bio.tools/BacFITBase,1,2,2,2,2,2,0,0,2
17,https://bio.tools/Binner,1,2,2,2,2,2,0,0,2
18,https://bio.tools/BioBERT,1,2,2,2,2,2,0,0,2
19,https://bio.tools/Bioinformatics_Docker_Images_Project,0,2,1,2,1,2,0,0,1
20,https://bio.tools/BlastGUIA,1,2,2,2,2,2,2,0,2
21,https://bio.tools/C3D,0,2,1,2,1,2,2,0,1
22,https://bio.tools/CAM,0,2,1,2,1,2,2,0,1
23,https://bio.tools/CCMetagen,0,2,1,2,1,2,2,0,1
24,https://bio.tools/CEPICS,1,2,2,2,2,2,2,0,2
25,https://bio.tools/CFQuant-automatic,1,2,1,2,1,2,2,0,1
26,https://bio.tools/CISI,1,2,1,2,1,2,2,0,1
27,https://bio.tools/CardioFAN,1,2,1,2,1,2,2,0,1
28,https://bio.tools/CellProfiler,0,2,2,2,2,2,2,0,2
29,https://bio.tools/ChemPager,1,2,2,2,2,2,2,0,2
30,https://bio.tools/CiliaCarta,1,2,1,2,1,2,2,0,1
31,https://bio.tools/CircPro,0,2,1,2,1,2,2,0,1
32,https://bio.tools/ClonalTREE,1,2,2,2,2,2,2,0,2
33,https://bio.tools/Clus-Ensemble,1,2,2,2,2,2,0,0,2
34,https://bio.tools/Complex,0,2,2,2,2,2,0,0,2
35,https://bio.tools/ConsExpo,1,2,2,2,2,2,0,0,2
36,https://bio.tools/CowpeaMine,0,2,1,2,1,2,2,0,1
37,https://bio.tools/Cram-JS,1,2,1,2,1,2,2,0,1
38,https://bio.tools/Curatopes_Melanoma,1,2,2,2,2,2,0,0,2
39,https://bio.tools/DDIA,0,2,2,2,2,2,0,0,2
40,https://bio.tools/DEOGEN2,1,2,1,2,1,2,0,0,1
41,https://bio.tools/DEPOT,1,2,1,2,1,2,2,0,1
42,https://bio.tools/DISIT-Twitter,0,2,2,2,2,2,0,0,2
43,https://bio.tools/DLIGAND2,1,2,2,2,2,2,2,0,2
44,https://bio.tools/DNA-BOT,1,2,2,2,2,2,2,0,2
45,https://bio.tools/DeepCleave,1,2,2,2,2,2,0,0,2
46,https://bio.tools/DiversityMobile,0,2,1,2,1,2,2,0,1
47,https://bio.tools/DrDiff,1,2,2,2,2,2,2,0,2
48,https://bio.tools/DrawGlycan-SNFG,1,2,2,2,2,2,2,0,2
49,https://bio.tools/DyNeuSR,1,2,2,2,2,2,2,0,2
50,https://bio.tools/E-TOKEN,0,2,2,2,2,2,0,0,2
51,https://bio.tools/ELIMU-MDx,1,2,2,2,2,2,2,0,2
52,https://bio.tools/EasyModel,1,2,2,2,2,2,2,0,2
53,https://bio.tools/EpiEstim,1,2,2,2,2,2,0,0,2
54,https://bio.tools/Exoscore,1,2,2,2,2,2,0,0,2
55,https://bio.tools/FEDRO,1,2,1,2,1,2,0,0,1
56,https://bio.tools/FISC,1,2,2,2,2,2,0,0,2
57,https://bio.tools/FLAM-seq,1,2,2,2,2,2,0,0,2
58,https://bio.tools/FLEXOR,1,2,2,2,2,2,2,0,2
59,https://bio.tools/FawMine,0,2,1,2,1,2,2,0,1
60,https://bio.tools/FishResp,1,2,1,2,1,2,2,0,1
61,https://bio.tools/FluoroCellTrack,1,2,1,2,1,2,2,0,1
62,https://bio.tools/Fly-QMA,1,2,2,2,2,2,2,0,2
63,https://bio.tools/FoPA,0,2,1,2,1,2,0,0,1
64,https://bio.tools/FoxMask,0,2,1,2,1,2,2,0,1
65,https://bio.tools/GEMMER,0,2,1,2,1,2,2,0,1
66,https://bio.tools/GapMind,0,2,2,2,2,2,0,0,2
67,https://bio.tools/GenomeQC,0,2,2,2,2,2,2,0,2
68,https://bio.tools/GiniClust3,0,2,2,2,2,2,0,0,2
69,https://bio.tools/HD-BET,1,2,2,2,2,2,0,0,2
70,https://bio.tools/HMMER2,0,2,2,2,2,2,2,0,2
71,https://bio.tools/HiCeekR,1,2,2,2,2,2,2,0,2
72,https://bio.tools/HybPiper,0,2,2,2,2,2,2,0,2
73,https://bio.tools/HymenopteraMine,0,2,1,2,1,2,2,0,1
74,https://bio.tools/IMR,1,2,2,2,2,0,0,0,2
75,https://bio.tools/ImmuneRegulation,1,2,1,2,1,2,2,0,1
76,https://bio.tools/KDDANet,0,2,2,2,2,2,2,0,2
77,https://bio.tools/LAS,1,2,1,2,1,2,0,0,1
78,https://bio.tools/LBEEP,1,2,1,2,1,2,2,0,1
79,https://bio.tools/LFQ-Analyst,1,2,2,2,2,2,2,0,2
80,https://bio.tools/LTMG,1,2,2,2,2,2,0,0,2
81,https://bio.tools/LUCIDus,1,2,2,2,2,2,2,0,2
82,https://bio.tools/LiSep_LSTM,1,2,2,2,2,2,0,0,2
83,https://bio.tools/LipidMatch_Normalizer,1,2,1,2,1,2,2,0,1
84,https://bio.tools/LutzoDexTM,1,2,2,2,2,2,0,0,2
85,https://bio.tools/M-TRACK,0,2,2,2,2,2,2,0,2
86,https://bio.tools/MARGO,1,2,2,2,2,2,0,0,2
87,https://bio.tools/MBBS,1,2,2,2,2,2,0,0,2
88,https://bio.tools/MDiNE,1,2,2,2,2,2,0,0,2
89,https://bio.tools/MFAC,1,2,2,2,2,2,0,0,2
90,https://bio.tools/MIRKB,1,2,2,2,2,2,0,0,2
91,https://bio.tools/MOODA,0,2,2,2,2,2,2,0,2
92,https://bio.tools/MPIC,1,2,2,2,2,2,0,0,2
93,https://bio.tools/MTiOpenScreen,1,2,1,2,1,2,2,0,1
94,https://bio.tools/Monoallelic_gene_inference_from_chromatin_MaGIC,1,2,1,2,1,2,2,0,1
95,https://bio.tools/Multiple_Myeloma_survival_prediction,0,2,2,2,2,0,2,0,2
96,https://bio.tools/MutaNET,0,2,1,2,1,2,2,0,1
97,https://bio.tools/MySweetGestation,1,2,2,2,2,0,0,0,2
98,https://bio.tools/NBGLM-LBC,1,2,2,2,2,2,0,0,2
99,https://bio.tools/NGL,0,2,2,2,2,2,2,0,2
100,https://bio.tools/NLP_autogenerated,0,2,2,2,2,2,0,0,2
101,https://bio.tools/NRStitcher,1,2,2,2,2,2,2,0,2
102,https://bio.tools/NanoDefiner,1,2,2,2,2,2,2,0,2
103,https://bio.tools/NavWell,1,2,2,2,2,2,0,0,2
104,https://bio.tools/NormExpression,1,2,1,2,1,2,2,0,1
105,https://bio.tools/OCTAVVS,0,2,2,2,2,2,2,0,2
106,https://bio.tools/OLGenie,0,2,2,2,2,2,2,0,2
107,https://bio.tools/OncoSim_OncoWiki,1,2,2,2,2,2,0,0,2
108,https://bio.tools/OptFill,0,2,2,2,2,2,0,0,2
109,https://bio.tools/Ordino,0,2,1,2,1,2,2,0,1
110,https://bio.tools/PASeq,0,2,2,2,2,2,0,0,2
111,https://bio.tools/PATHFx,1,2,2,2,2,2,0,0,2
112,https://bio.tools/PHENO,0,2,1,2,1,2,0,0,1
113,https://bio.tools/PVCTools,1,2,2,2,2,2,0,0,2
114,https://bio.tools/PaCBAM,1,2,2,2,2,2,0,0,2
115,https://bio.tools/PharmActa,1,2,2,2,2,2,0,0,2
116,https://bio.tools/PhenoForecaster,1,2,1,2,1,2,2,0,1
117,https://bio.tools/Phosphoproteome_Prediction,1,2,2,2,2,2,0,0,2
118,https://bio.tools/PromoterPredict,0,2,2,2,2,2,0,0,2
119,https://bio.tools/PsyMuKB,1,2,2,2,2,2,0,0,2
120,https://bio.tools/Q-HIU,1,2,2,2,2,2,2,0,2
121,https://bio.tools/RAbHIT,0,2,1,2,1,2,2,0,1
122,https://bio.tools/RF_Purify,1,2,2,2,2,2,0,0,2
123,https://bio.tools/RNASeq_similarity_matrix,1,2,2,2,2,2,2,0,2
124,https://bio.tools/RNAactDrug,1,2,2,2,2,2,0,0,2
125,https://bio.tools/ROBOKOP,1,2,2,2,2,2,2,0,2
126,https://bio.tools/ROHan,0,2,2,2,2,2,0,0,2
127,https://bio.tools/RR-APET,1,2,2,2,2,2,0,0,2
128,https://bio.tools/RUFUS,1,2,2,2,2,2,0,0,2
129,https://bio.tools/RXN,0,2,2,2,2,2,0,0,2
130,https://bio.tools/ReDU,0,2,2,2,2,2,2,0,2
131,https://bio.tools/RepeatModeler2,0,2,2,2,2,2,0,0,2
132,https://bio.tools/Review_Blockchain_Architecture_Consensus_Protocols,0,2,2,2,2,2,0,0,2
133,https://bio.tools/Rural,0,2,2,2,2,2,0,0,2
134,https://bio.tools/SCATTER_PHY,0,2,2,2,2,2,0,0,2
135,https://bio.tools/SCDevDB,1,2,2,2,2,2,0,0,2
136,https://bio.tools/SCEptRe,1,2,2,2,2,2,0,0,2
137,https://bio.tools/SCN1A,1,2,2,2,2,2,0,0,2
138,https://bio.tools/SDEAP,0,2,1,2,1,2,2,0,1
139,https://bio.tools/SDM6A,1,2,2,2,2,2,0,0,2
140,https://bio.tools/SLAM-DUNK,1,2,1,2,1,2,2,0,1
141,https://bio.tools/SLiM_software,0,2,1,2,1,2,2,0,1
142,https://bio.tools/SMARTS_autogenerated,1,2,2,2,2,2,0,0,2
143,https://bio.tools/SPARK-MSNA,1,2,1,2,1,2,2,0,1
144,https://bio.tools/SSRSC,1,2,2,2,2,2,0,0,2
145,https://bio.tools/SW-Tandem,0,2,2,2,2,2,2,0,2
146,https://bio.tools/SourceSet,1,2,2,2,2,2,0,0,2
147,https://bio.tools/SpCLUST,1,2,2,2,2,0,0,0,2
148,https://bio.tools/Spectrum_autogenerated,1,2,2,2,2,2,2,0,2
149,https://bio.tools/StanEx1,1,2,1,2,1,2,2,0,1
150,https://bio.tools/StructureProfiler,0,2,1,2,1,2,2,0,1
151,https://bio.tools/SureTypeSC,1,2,1,2,1,2,2,0,1
152,https://bio.tools/SwiftOrtho,1,2,2,2,2,2,2,0,2
153,https://bio.tools/SynBioHub,1,2,2,2,2,2,0,0,2
154,https://bio.tools/TAMMiCol,1,2,1,2,1,2,2,0,1
155,https://bio.tools/TCRpMHCmodels,1,2,2,2,2,2,0,0,2
156,https://bio.tools/TGS-Lite,0,2,2,2,2,2,0,0,2
157,https://bio.tools/TOPAS,1,2,1,2,1,2,2,0,1
158,https://bio.tools/TRANSCUP,0,2,2,2,2,2,2,0,2
159,https://bio.tools/TRANSNAP,1,2,2,2,2,2,0,0,2
160,https://bio.tools/TZMD,1,2,2,2,2,2,0,0,2
161,https://bio.tools/TeachOpenCADD-KNIME,1,2,2,2,2,2,2,0,2
162,https://bio.tools/TheBrain,1,2,2,2,2,2,0,0,2
163,https://bio.tools/VETA,1,2,2,2,2,2,0,0,2
