,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/-TRIS,1,2,2,2,2,2,0,0,2
1,https://bio.tools/3d-fun,1,2,2,2,2,0,0,0,2
2,https://bio.tools/3drobot,1,2,2,2,2,2,0,0,2
3,https://bio.tools/5_ORF_Extender,1,2,2,2,2,2,0,0,2
4,https://bio.tools/ACPred,1,2,2,2,2,2,2,0,2
5,https://bio.tools/ADEPTUS,0,2,1,2,1,2,0,0,1
6,https://bio.tools/AFND,1,2,2,2,2,2,0,0,2
7,https://bio.tools/ASM,0,2,2,2,2,2,0,0,2
8,https://bio.tools/AVADx,1,2,2,2,2,2,0,0,2
9,https://bio.tools/AbLIFT,1,2,2,2,2,2,0,0,2
10,https://bio.tools/AgroLD,0,2,2,2,2,0,0,0,2
11,https://bio.tools/AluMine,1,2,2,2,2,2,2,0,2
12,https://bio.tools/Assexon,1,2,2,2,2,2,0,0,2
13,https://bio.tools/Asteraceae,1,2,2,2,2,2,0,0,2
14,https://bio.tools/AutoGenome,0,2,2,2,2,2,0,0,2
15,https://bio.tools/BEERE,1,2,1,2,1,2,2,0,1
16,https://bio.tools/BITS2018,1,2,2,2,2,2,0,0,2
17,https://bio.tools/BasePlayer,1,2,1,2,1,2,2,0,1
18,https://bio.tools/BeamDelta_autogenerated,0,2,2,2,2,2,0,0,2
19,https://bio.tools/BiTSC,0,2,2,2,2,2,0,0,2
20,https://bio.tools/CGIdb,1,2,2,2,2,2,0,0,2
21,https://bio.tools/CIBERSORT,1,2,2,2,2,2,0,0,2
22,https://bio.tools/CITE-seq-Count,0,2,1,2,1,2,2,0,1
23,https://bio.tools/CLN3,1,2,2,2,2,2,0,0,2
24,https://bio.tools/CNVRanger,1,2,2,2,2,2,2,0,2
25,https://bio.tools/CORE,1,2,1,2,1,2,2,0,1
26,https://bio.tools/CPGAVAS2,1,2,1,2,1,2,2,0,1
27,https://bio.tools/CROSSalive,0,2,1,2,1,2,2,0,1
28,https://bio.tools/CSCD,1,2,2,2,2,2,0,0,2
29,https://bio.tools/Caryocar,1,2,2,2,2,2,0,0,2
30,https://bio.tools/CellMinerCDB,1,2,2,2,2,2,2,0,2
31,https://bio.tools/CellTag,1,2,1,2,1,2,2,0,1
32,https://bio.tools/Cell_fishing,1,2,2,2,2,2,0,0,2
33,https://bio.tools/ChIPdig,0,2,2,2,2,2,2,0,2
34,https://bio.tools/ChemAGG,1,2,2,2,2,2,0,0,2
35,https://bio.tools/CinemaBandit,1,2,2,2,2,2,0,0,2
36,https://bio.tools/CircaCompare,1,2,2,2,2,2,0,0,2
37,https://bio.tools/CmPIweb,1,2,2,2,2,0,0,0,2
