,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/13Check_RNA,0,2,1,2,1,2,2,0,1
1,https://bio.tools/16s_classifier,1,2,1,2,1,2,0,0,1
2,https://bio.tools/2019ncovas,1,2,2,2,2,2,0,0,2
3,https://bio.tools/2dimpute,1,2,2,2,2,2,2,0,2
4,https://bio.tools/2kplus2,1,2,1,2,1,2,0,0,1
5,https://bio.tools/3d-dna,0,2,1,2,1,2,2,0,1
6,https://bio.tools/3diana,1,2,2,2,2,2,0,0,2
7,https://bio.tools/3dligandsite,1,2,1,2,1,2,0,0,1
8,https://bio.tools/3dlogo,1,2,2,2,2,0,0,0,2
9,https://bio.tools/4sale,0,2,2,2,2,2,0,0,2
10,https://bio.tools/6ma-pred,1,2,2,2,2,2,0,0,2
11,https://bio.tools/AMELIE,0,2,2,2,2,2,0,0,2
12,https://bio.tools/AOPs,1,2,2,2,2,2,0,0,2
13,https://bio.tools/ARMOR,1,2,1,2,1,2,2,0,1
14,https://bio.tools/Additionally_analogous,1,2,2,2,2,2,0,0,2
15,https://bio.tools/Anchor_TFBS_prediction,1,2,2,2,2,2,0,0,2
16,https://bio.tools/AnnoTree,1,2,2,2,2,2,2,0,2
17,https://bio.tools/Arcobacter,0,2,2,2,2,2,0,0,2
18,https://bio.tools/AutoEncoder,1,2,2,2,2,2,2,0,2
19,https://bio.tools/BEL,1,2,2,2,2,2,0,0,2
20,https://bio.tools/BGVD,0,2,2,2,2,2,0,0,2
21,https://bio.tools/BIRD,1,2,2,2,2,2,0,0,2
22,https://bio.tools/BORIS,1,2,2,2,2,2,2,0,2
23,https://bio.tools/BRM-seq,1,2,2,2,2,2,2,0,2
24,https://bio.tools/BUGSnet,1,2,2,2,2,2,0,0,2
25,https://bio.tools/Bcool,1,2,2,2,2,2,2,0,2
26,https://bio.tools/BioMedR,1,2,2,2,2,2,2,0,2
27,https://bio.tools/BioStructMap,0,2,1,2,1,2,2,0,1
28,https://bio.tools/Bridge_autogenerated,1,2,2,2,2,2,0,0,2
29,https://bio.tools/CDKN1C,1,2,2,2,2,2,0,0,2
30,https://bio.tools/CFIR,1,2,2,2,2,2,0,0,2
31,https://bio.tools/CLiP_Chlamydomonas,0,2,1,2,1,2,2,0,1
32,https://bio.tools/CNN-SuccSite,1,2,2,2,2,2,0,0,2
33,https://bio.tools/COPO,0,2,2,2,2,2,0,0,2
34,https://bio.tools/CPIC,1,2,2,2,2,2,0,0,2
35,https://bio.tools/CRA_toolbox,1,2,2,2,2,2,0,0,2
36,https://bio.tools/CRISPRCasFinder,1,2,1,2,1,2,0,0,1
37,https://bio.tools/CRTL,1,2,2,2,2,2,0,0,2
38,https://bio.tools/Ciona_robusta_Anatomy_and_Development_Ontology,0,2,1,2,1,2,2,0,1
39,https://bio.tools/Cistrome-GO,1,2,1,2,1,2,2,0,1
40,https://bio.tools/CompositeDriver,1,2,1,2,1,2,2,0,1
41,https://bio.tools/ConnectedReads,0,2,2,2,2,2,2,0,2
42,https://bio.tools/ConvPath,1,2,2,2,2,2,0,0,2
43,https://bio.tools/CottonGen,1,2,2,2,2,2,0,0,2
44,https://bio.tools/Cumulus,0,2,2,2,2,2,2,0,2
45,https://bio.tools/DDI,1,2,2,2,2,2,0,0,2
46,https://bio.tools/DDI-PULearn,1,2,2,2,2,2,0,0,2
47,https://bio.tools/DEEPSEN,1,2,2,2,2,2,0,0,2
48,https://bio.tools/DSID,1,2,2,2,2,2,0,0,2
49,https://bio.tools/DatView,1,2,2,2,2,2,0,0,2
50,https://bio.tools/Databio,1,2,2,2,2,2,0,0,2
51,https://bio.tools/DeepMSPeptide,1,2,2,2,2,2,2,0,2
52,https://bio.tools/DeepSeqPanII,0,2,2,2,2,2,0,0,2
53,https://bio.tools/Drc,1,2,2,2,2,2,0,0,2
54,https://bio.tools/ETM-DB,1,2,2,2,2,2,0,0,2
55,https://bio.tools/EnImpute,1,2,1,2,1,2,2,0,1
56,https://bio.tools/EvoEF2,1,2,2,2,2,2,2,0,2
57,https://bio.tools/FB5P-seq,1,2,2,2,2,2,2,0,2
58,https://bio.tools/FConverter,0,2,1,2,1,0,2,0,1
59,https://bio.tools/FHIR,1,2,2,2,2,2,0,0,2
60,https://bio.tools/FIREVAT,1,2,2,2,2,2,2,0,2
61,https://bio.tools/FORGe_prioritizing_variants,1,2,2,2,2,2,2,0,2
62,https://bio.tools/FQStat,1,2,2,2,2,2,0,0,2
63,https://bio.tools/FixVAF,0,2,2,2,2,2,0,0,2
64,https://bio.tools/Fundus-Image-Segmentation,0,2,1,2,1,0,0,0,1
65,https://bio.tools/GENCODE,1,2,2,2,2,2,2,0,2
66,https://bio.tools/GL-UVAB,1,2,2,2,2,2,0,0,2
67,https://bio.tools/GMA,1,2,1,2,1,2,2,0,1
68,https://bio.tools/GREIN,1,2,1,2,1,2,2,0,1
69,https://bio.tools/GTCreator,1,2,1,2,1,2,0,0,1
70,https://bio.tools/Garnett,1,2,2,2,2,2,0,0,2
71,https://bio.tools/HIRAC,0,2,2,2,2,2,2,0,2
72,https://bio.tools/HaloTag,1,2,2,2,2,2,0,0,2
73,https://bio.tools/HiLight-PTM,1,2,2,2,2,2,0,0,2
74,https://bio.tools/HippMapp3r,1,2,2,2,2,2,0,0,2
75,https://bio.tools/HmtVar,1,2,2,2,2,2,0,0,2
76,https://bio.tools/HumCFS,1,2,1,2,1,2,0,0,1
77,https://bio.tools/IDDailyPearl,0,2,2,2,2,2,0,0,2
78,https://bio.tools/ISETBIO,1,2,1,2,1,2,2,0,1
79,https://bio.tools/InteractionTransformer,0,2,2,2,2,2,2,0,2
80,https://bio.tools/Kmasker_plants,1,2,2,2,2,2,2,0,2
81,https://bio.tools/LipidIMMS,1,2,2,2,2,2,0,0,2
82,https://bio.tools/LocPL,1,2,2,2,2,2,0,0,2
83,https://bio.tools/LupinMine,0,2,1,2,1,2,2,0,1
84,https://bio.tools/MIAmS,1,2,2,2,2,2,0,0,2
85,https://bio.tools/MIAmaxent,1,2,2,2,2,2,0,0,2
86,https://bio.tools/MITRE,1,2,2,2,2,2,2,0,2
87,https://bio.tools/MM-WHS,1,2,2,2,2,2,0,0,2
88,https://bio.tools/MPRAnalyze,1,2,2,2,2,2,2,0,2
89,https://bio.tools/MTGO-SC,1,2,2,2,2,2,2,0,2
90,https://bio.tools/Making_Soup_autogenerated,1,2,2,2,2,2,0,0,2
91,https://bio.tools/MedEx,1,2,2,2,2,2,0,0,2
92,https://bio.tools/MetGem,1,2,2,2,2,2,0,0,2
93,https://bio.tools/Metabolomics_Workbench,1,2,2,2,2,2,0,0,2
94,https://bio.tools/Min3,1,2,2,2,2,2,0,0,2
95,https://bio.tools/MoRF,1,2,2,2,2,2,0,0,2
96,https://bio.tools/Modern_Research_Data_Portal,0,2,2,2,2,2,0,0,2
97,https://bio.tools/MorphoCatcher,1,2,1,2,1,2,2,0,1
98,https://bio.tools/MotifAnalyzer-PDZ,1,2,2,2,2,2,0,0,2
99,https://bio.tools/NCBI-protein,0,2,2,2,2,0,0,0,2
100,https://bio.tools/NITUMID,1,2,2,2,2,2,0,0,2
101,https://bio.tools/NMA,1,2,2,2,2,2,0,0,2
102,https://bio.tools/NRL,1,2,2,2,2,2,0,0,2
103,https://bio.tools/NeuroPycon,0,2,2,2,2,2,0,0,2
104,https://bio.tools/NeuroServer,0,2,1,2,1,2,2,0,1
105,https://bio.tools/OmicShare,1,2,2,2,2,2,2,0,2
106,https://bio.tools/OpenWorm,1,2,2,2,2,2,2,0,2
107,https://bio.tools/Orchestrating_single-cell_analysis,1,2,2,2,2,2,0,0,2
108,https://bio.tools/OrthoFinder,1,2,1,2,1,2,2,0,1
109,https://bio.tools/P3Fold,1,2,2,2,2,2,0,0,2
110,https://bio.tools/PADMet,1,2,1,2,1,2,2,0,1
111,https://bio.tools/PARC,0,2,2,2,2,2,2,0,2
112,https://bio.tools/PASCCA,1,2,1,2,1,2,2,0,1
113,https://bio.tools/PASS01410,1,2,2,2,2,2,0,0,2
114,https://bio.tools/PCCMA,1,2,2,2,2,2,0,0,2
115,https://bio.tools/PDBe-KB,1,2,2,2,2,2,0,0,2
116,https://bio.tools/PIPR,1,2,2,2,2,2,0,0,2
117,https://bio.tools/PPP,0,2,2,2,2,2,0,0,2
118,https://bio.tools/PROMO,0,2,1,2,1,2,2,0,1
119,https://bio.tools/PRP,1,2,2,2,2,2,0,0,2
120,https://bio.tools/PRRpred,0,2,2,2,2,2,0,0,2
121,https://bio.tools/Partition_autogenerated,1,2,2,2,2,0,2,0,2
122,https://bio.tools/Pathfinder,0,2,2,2,2,2,2,0,2
123,https://bio.tools/PathwayWP4754,1,2,2,2,2,2,0,0,2
124,https://bio.tools/Pelodiscus_sinensis,1,2,2,2,2,2,0,0,2
125,https://bio.tools/PhenX_Toolkit,1,2,2,2,2,2,2,0,2
126,https://bio.tools/Phenopolis,1,2,2,2,2,2,2,0,2
127,https://bio.tools/PhyloCSF,1,2,2,2,2,2,2,0,2
128,https://bio.tools/PhyloNet-rice,1,2,2,2,2,2,0,0,2
129,https://bio.tools/PleioNet,0,2,1,2,1,2,2,0,1
130,https://bio.tools/PrAnCER,1,2,2,2,2,2,0,0,2
131,https://bio.tools/PredPSI-SVR,1,2,1,2,1,2,2,0,1
132,https://bio.tools/PriorCD,1,2,2,2,2,2,2,0,2
133,https://bio.tools/ProCarbDB,1,2,2,2,2,2,0,0,2
134,https://bio.tools/ProtFus,1,2,2,2,2,2,0,0,2
135,https://bio.tools/PyParadigm,1,2,2,2,2,2,2,0,2
136,https://bio.tools/QTL-BSA,1,2,2,2,2,2,0,0,2
137,https://bio.tools/Quantum,1,2,2,2,2,2,2,0,2
138,https://bio.tools/RADAR_autogenerated,1,2,2,2,2,2,2,0,2
139,https://bio.tools/RAxML-NG,0,2,1,2,1,2,2,0,1
140,https://bio.tools/RCorp,1,2,2,2,2,2,0,0,2
141,https://bio.tools/RDXplorer,1,2,1,2,1,2,2,0,1
142,https://bio.tools/RNATracker,1,2,2,2,2,2,2,0,2
143,https://bio.tools/RSAT_Var-tools,0,2,1,2,1,2,2,0,1
