,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/16S,1,2,2,2,2,2,0,0,2
1,https://bio.tools/3D-Cardiomics,0,2,2,2,2,2,0,0,2
2,https://bio.tools/3DMorph,1,2,2,2,2,2,2,0,2
3,https://bio.tools/3d-dart,0,2,1,2,1,2,0,0,1
4,https://bio.tools/3div,1,2,2,2,2,2,0,0,2
5,https://bio.tools/ABC-CT,0,2,2,2,2,2,0,0,2
6,https://bio.tools/ABCD_autogenerated,1,2,2,2,2,2,0,0,2
7,https://bio.tools/ABS68,0,2,2,2,2,2,0,0,2
8,https://bio.tools/ARGA,1,2,1,2,1,2,2,0,1
9,https://bio.tools/AVAILABILITYA,1,2,2,2,2,2,0,0,2
10,https://bio.tools/AW-Fisher,1,2,2,2,2,2,0,0,2
11,https://bio.tools/AdhereR_autogenerated,1,2,2,2,2,2,0,0,2
12,https://bio.tools/Adult_Fruitfly_Brain_Atlas,0,2,2,2,2,0,0,0,2
13,https://bio.tools/AgeGuess_database,1,2,2,2,2,2,0,0,2
14,https://bio.tools/AsyRW,1,2,2,2,2,2,0,0,2
15,https://bio.tools/Autopilot,0,2,2,2,2,2,2,0,2
16,https://bio.tools/BASILIScan,1,2,1,2,1,2,2,0,1
17,https://bio.tools/BMSS,1,2,2,2,2,2,2,0,2
18,https://bio.tools/BPRF,1,2,2,2,2,2,0,0,2
19,https://bio.tools/Benchmarker,1,2,1,2,1,2,2,0,1
20,https://bio.tools/BetaSerpentine,0,2,1,2,1,2,2,0,1
21,https://bio.tools/CCSeq,0,2,2,2,2,2,0,0,2
22,https://bio.tools/CFIR_autogenerated,0,2,2,2,2,2,0,0,2
23,https://bio.tools/CNN,1,2,2,2,2,2,2,0,2
24,https://bio.tools/CNet,1,2,1,2,1,2,2,0,1
25,https://bio.tools/CORGi,1,2,1,2,1,2,2,0,1
26,https://bio.tools/CeutaOPEN,0,2,2,2,2,2,0,0,2
27,https://bio.tools/Clair,0,2,2,2,2,2,2,0,2
28,https://bio.tools/ClinCNV,0,2,2,2,2,2,2,0,2
29,https://bio.tools/CorEx,1,2,2,2,2,2,0,0,2
30,https://bio.tools/Cytoscape_Automation,1,2,2,2,2,2,2,0,2
31,https://bio.tools/D3GRN,1,2,2,2,2,2,2,0,2
32,https://bio.tools/DEWE_Differential_Expression_Workflow_Executor,1,2,1,2,1,2,2,0,1
33,https://bio.tools/DEvis,1,2,1,2,1,2,2,0,1
34,https://bio.tools/DIEM,1,2,2,2,2,2,0,0,2
35,https://bio.tools/DIFFUSE,1,2,2,2,2,2,2,0,2
36,https://bio.tools/DNA_Rchitect,1,2,2,2,2,2,2,0,2
37,https://bio.tools/DOVE,1,2,1,2,1,2,2,0,1
38,https://bio.tools/DeepDBP,0,2,2,2,2,2,0,0,2
39,https://bio.tools/DeepImpute,1,2,2,2,2,2,2,0,2
40,https://bio.tools/DeepPromise,1,2,2,2,2,2,0,0,2
41,https://bio.tools/DeepRiPP,1,2,2,2,2,2,0,0,2
42,https://bio.tools/DisConICA,1,2,2,2,2,2,2,0,2
43,https://bio.tools/DiscoRhythm,1,2,2,2,2,2,2,0,2
44,https://bio.tools/DoGNet,1,2,1,2,1,2,2,0,1
45,https://bio.tools/DstarM,1,2,1,2,1,2,2,0,1
46,https://bio.tools/ECHO_autogenerated,1,2,2,2,2,2,2,0,2
47,https://bio.tools/ECLAIR,1,2,1,2,1,2,2,0,1
48,https://bio.tools/EcRBPome,1,2,1,2,1,2,2,0,1
49,https://bio.tools/EncyclopeDIA,1,2,1,2,1,2,2,0,1
50,https://bio.tools/EnteroBase,0,2,2,2,2,2,0,0,2
51,https://bio.tools/Epi-GTBN,1,2,2,2,2,2,2,0,2
52,https://bio.tools/EpiGraph_autogenerated,1,2,2,2,2,2,2,0,2
53,https://bio.tools/EviMass,1,2,2,2,2,2,0,0,2
54,https://bio.tools/FDR,1,2,2,2,2,2,2,0,2
55,https://bio.tools/Faerun,0,2,1,2,1,2,0,0,1
56,https://bio.tools/Fluid_Dynamics_Android_Application,0,2,2,2,2,2,0,0,2
57,https://bio.tools/FunMappOne,1,2,2,2,2,2,2,0,2
58,https://bio.tools/GASAL2_autogenerated,1,2,2,2,2,2,0,0,2
59,https://bio.tools/GMCLDA,1,2,2,2,2,2,0,0,2
60,https://bio.tools/GMpi,1,2,2,2,2,2,0,0,2
61,https://bio.tools/GlycanAnalyzer,0,2,1,2,1,2,2,0,1
62,https://bio.tools/GrapeMine,0,2,1,2,1,2,2,0,1
63,https://bio.tools/HAF-pipe,1,2,2,2,2,2,0,0,2
64,https://bio.tools/HNCDB,1,2,1,2,1,2,2,0,1
65,https://bio.tools/HaploReg,1,2,2,2,2,2,0,0,2
66,https://bio.tools/INTERPRET_DSS,0,2,1,2,1,2,2,0,1
67,https://bio.tools/ISIMA,1,2,2,2,2,2,0,0,2
68,https://bio.tools/Illustrate,1,2,2,2,2,2,0,0,2
69,https://bio.tools/ImaGEO,1,2,1,2,1,2,2,0,1
70,https://bio.tools/ImmuCellAI,0,2,2,2,2,2,0,0,2
71,https://bio.tools/KinVis,0,2,1,2,1,2,2,0,1
72,https://bio.tools/Kirchhoff_polynomials,0,2,2,2,2,2,0,0,2
73,https://bio.tools/KrakenUniq,1,2,2,2,2,2,2,0,2
74,https://bio.tools/L1EM,1,2,2,2,2,2,2,0,2
75,https://bio.tools/LRScaf,1,2,2,2,2,2,0,0,2
76,https://bio.tools/La_isla_de_tomato,1,2,2,2,2,2,2,0,2
77,https://bio.tools/LandScape,0,2,2,2,2,2,0,0,2
78,https://bio.tools/LeishInDB,1,2,1,2,1,2,2,0,1
79,https://bio.tools/LongTerm,1,2,2,2,2,2,0,0,2
80,https://bio.tools/MAtCHap,0,2,2,2,2,2,0,0,2
81,https://bio.tools/MBI-C,1,2,2,2,2,2,0,0,2
82,https://bio.tools/MCScan,0,2,2,2,2,0,0,0,2
83,https://bio.tools/MD-LOVIs,1,2,2,2,2,2,0,0,2
84,https://bio.tools/MERMAID,1,2,1,2,1,2,2,0,1
85,https://bio.tools/MESSA,1,2,2,2,2,2,0,0,2
86,https://bio.tools/MEXCOwalk,1,2,2,2,2,2,0,0,2
87,https://bio.tools/MGMM,0,2,2,2,2,2,0,0,2
88,https://bio.tools/MINERVA_Platform,1,2,2,2,2,2,2,0,2
89,https://bio.tools/MITF-low_melanomas_MITF-independent,1,2,2,2,2,2,0,0,2
90,https://bio.tools/MMDB_autogenerated,1,2,2,2,2,2,0,0,2
91,https://bio.tools/MOAT,0,2,1,2,1,2,2,0,1
92,https://bio.tools/Mango_autogenerated,1,2,2,2,2,2,0,0,2
93,https://bio.tools/MapCaller,0,2,2,2,2,2,2,0,2
94,https://bio.tools/MetPC,1,2,1,2,1,2,2,0,1
95,https://bio.tools/MetaOmics,0,2,2,2,2,2,2,0,2
96,https://bio.tools/Metadata_Editor,0,2,2,2,2,0,2,0,2
97,https://bio.tools/Metapop,1,2,1,2,1,2,2,0,1
98,https://bio.tools/MicroPro,1,2,2,2,2,2,2,0,2
99,https://bio.tools/ModelExplorer,1,2,1,2,1,2,2,0,1
100,https://bio.tools/MutSig2CV,1,2,1,2,1,2,0,0,1
101,https://bio.tools/MutSpot,0,2,2,2,2,2,0,0,2
102,https://bio.tools/NASA,0,2,2,2,2,2,0,0,2
103,https://bio.tools/NCutYX,1,2,2,2,2,2,2,0,2
104,https://bio.tools/NRGXL,1,2,2,2,2,2,0,0,2
105,https://bio.tools/NanoDJ,1,2,1,2,1,2,2,0,1
106,https://bio.tools/New_Basis_Set_Exchange,1,2,2,2,2,2,2,0,2
107,https://bio.tools/OAC,1,2,2,2,2,2,0,0,2
108,https://bio.tools/ODNA,1,2,2,2,2,2,0,0,2
109,https://bio.tools/OGRDB,1,2,2,2,2,2,0,0,2
110,https://bio.tools/Omic-Sig,0,2,2,2,2,2,2,0,2
111,https://bio.tools/OpenSegSPIM,0,2,1,2,1,2,2,0,1
112,https://bio.tools/PACES,1,2,2,2,2,2,0,0,2
113,https://bio.tools/PANDA_autogenerated,1,2,2,2,2,2,0,0,2
114,https://bio.tools/PGP_tools,0,2,2,2,2,0,0,0,2
115,https://bio.tools/PICEAdatabase,1,2,2,2,2,2,0,0,2
116,https://bio.tools/PICO,1,2,2,2,2,2,0,0,2
117,https://bio.tools/PK-DB,0,2,2,2,2,2,0,0,2
118,https://bio.tools/PLS,1,2,2,2,2,2,0,0,2
119,https://bio.tools/PSI-SMALP,1,2,2,2,2,2,0,0,2
120,https://bio.tools/PTMphinder,1,2,1,2,1,2,2,0,1
121,https://bio.tools/PTS_autogenerated,1,2,2,2,2,2,0,0,2
122,https://bio.tools/PacBio_Sequencing_Simulator,1,2,1,2,1,2,2,0,1
123,https://bio.tools/ParGenes,0,2,1,2,1,2,2,0,1
124,https://bio.tools/Pathway_Tools_autogenerated,1,2,2,2,2,2,0,0,2
125,https://bio.tools/PeNGaRoo,1,2,2,2,2,2,0,0,2
126,https://bio.tools/PerMemDB,1,2,2,2,2,2,0,0,2
127,https://bio.tools/Pergola-web,1,2,1,2,1,2,2,0,1
128,https://bio.tools/PhenoModifier,1,2,2,2,2,2,0,0,2
129,https://bio.tools/PhyloMagnet,1,2,2,2,2,2,2,0,2
130,https://bio.tools/Potpourri,0,2,2,2,2,2,2,0,2
131,https://bio.tools/Prodigy_autogenerated,1,2,2,2,2,2,0,0,2
132,https://bio.tools/Protein_Homeostasis_Database,1,2,2,2,2,2,0,0,2
