,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/2d-mh,0.04,0.0,5.28,0.0,0.01,0.0,0.0,0.01,0.01
1,https://bio.tools/3d-xguide,0.01,0.0,0.31,0.0,0.01,0.0,0.0,0.01,0.01
2,https://bio.tools/4mCpred-EL,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
3,https://bio.tools/6ma-finder,0.01,0.0,0.31,0.0,0.01,0.0,0.0,0.01,0.01
4,https://bio.tools/ABI_software,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
5,https://bio.tools/AGAT,0.02,0.0,0.32,0.0,0.01,0.0,0.0,0.01,0.01
6,https://bio.tools/ALOHA,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
7,https://bio.tools/AOPERA,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
8,https://bio.tools/APEC,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
9,https://bio.tools/AlphaFamImpute,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
10,https://bio.tools/Artificial_intelligence,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
11,https://bio.tools/AtFusionDB,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
12,https://bio.tools/AtacWorks,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
13,https://bio.tools/BANDITS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
14,https://bio.tools/BRUSELAS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
15,https://bio.tools/BWGS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
16,https://bio.tools/BiofilmQ,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
17,https://bio.tools/CEthreader,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
18,https://bio.tools/CMed,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
19,https://bio.tools/COAC,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
20,https://bio.tools/CPPE,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
21,https://bio.tools/CS2BP2-Plot,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
22,https://bio.tools/CTS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
23,https://bio.tools/CandiMeth,0.02,0.0,3.72,0.0,0.01,0.0,0.0,0.01,0.01
24,https://bio.tools/CellAssign,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
25,https://bio.tools/CellMiner,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
26,https://bio.tools/ChIA-PET,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
27,https://bio.tools/Chi_Bio,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
28,https://bio.tools/ChickpeaMine,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
29,https://bio.tools/ClimCKmap,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
30,https://bio.tools/Clirc,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
31,https://bio.tools/CoNekT-Plants,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
32,https://bio.tools/Collector,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
33,https://bio.tools/CompScore,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
34,https://bio.tools/Corvus,0.09,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
35,https://bio.tools/CoverageTool,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
36,https://bio.tools/CroP_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
37,https://bio.tools/Crossmapper,0.02,0.0,0.32,0.0,0.01,0.0,0.0,0.01,0.01
38,https://bio.tools/CrowdGO,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
39,https://bio.tools/DHI,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
40,https://bio.tools/DICOM,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
41,https://bio.tools/DOVE_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
42,https://bio.tools/DecontaMiner,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
43,https://bio.tools/Deuteros,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
44,https://bio.tools/DeviaTE,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
45,https://bio.tools/ENdb,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
46,https://bio.tools/EPIP,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
47,https://bio.tools/ETI,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
48,https://bio.tools/EUFEMED,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
49,https://bio.tools/EVR,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
50,https://bio.tools/EpiDISH_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
51,https://bio.tools/FAIR,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
52,https://bio.tools/FAIRDataPoint,0.02,0.0,0.38,0.0,0.01,0.0,0.0,0.01,0.01
53,https://bio.tools/FBAT_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
54,https://bio.tools/FPSs,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
55,https://bio.tools/FSCs,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
56,https://bio.tools/FairSight,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
57,https://bio.tools/ForestQC,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
58,https://bio.tools/GO2Vec,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
59,https://bio.tools/GeneSwitches,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
60,https://bio.tools/Genomicus-protists,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
61,https://bio.tools/GeoNode-Tools4MSP,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
62,https://bio.tools/Green_listed,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
63,https://bio.tools/GripDL,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
64,https://bio.tools/HPO-Shuffle,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
65,https://bio.tools/HPO2GO,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
66,https://bio.tools/HRMAn,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
67,https://bio.tools/HSIC_Lasso,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
68,https://bio.tools/HaTSPiL,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
69,https://bio.tools/Hyppo-X,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
70,https://bio.tools/I-CorpsaNCATS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
71,https://bio.tools/IDEAS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
72,https://bio.tools/ImmClass2019,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
73,https://bio.tools/InfoMating,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
74,https://bio.tools/JRgui,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01
75,https://bio.tools/KRAB_ZNF_explorer,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
76,https://bio.tools/LAVA,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.02
77,https://bio.tools/LONI-QC,0.04,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.01
78,https://bio.tools/LegumeMine,0.03,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
79,https://bio.tools/Legumefix_Sympal_vermicompost_Legumefix_Sympal,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
80,https://bio.tools/LiPLike,0.03,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
81,https://bio.tools/MAGI-S,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
82,https://bio.tools/MGnify,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
83,https://bio.tools/MIC_Locator,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
84,https://bio.tools/MML_autogenerated,0.02,0.0,0.09,0.0,0.01,0.0,0.01,0.01,0.01
85,https://bio.tools/MPRDock,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
86,https://bio.tools/MRtrix3,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
87,https://bio.tools/MTBGT,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
88,https://bio.tools/Manhattan_Harvester,0.02,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01
89,https://bio.tools/Mascot_Parser,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
90,https://bio.tools/MethBase,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
91,https://bio.tools/MiDRMpol,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
92,https://bio.tools/MiGMAP,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
93,https://bio.tools/MicroHibro,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
94,https://bio.tools/Miso_R,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
95,https://bio.tools/Mizutama,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
96,https://bio.tools/MoMI-G,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
97,https://bio.tools/MultiGuideScan,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
98,https://bio.tools/Muscle2View,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
99,https://bio.tools/NeoPeptide,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
100,https://bio.tools/Norovirus,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
101,https://bio.tools/OMBlast,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
102,https://bio.tools/Oncomine,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
103,https://bio.tools/OnoMaP,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
104,https://bio.tools/OpenSWATH,0.02,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01
105,https://bio.tools/P3BSseq,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
106,https://bio.tools/PEC,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
107,https://bio.tools/PGG_Han,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
108,https://bio.tools/PPNID,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
109,https://bio.tools/PPV_NPV,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
110,https://bio.tools/PSS_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
111,https://bio.tools/Pay_PIED_Piper,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
112,https://bio.tools/PhenoCam,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
113,https://bio.tools/PhyloToL,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
114,https://bio.tools/Plant,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
115,https://bio.tools/PlantCircNet,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
116,https://bio.tools/PopTargs,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
117,https://bio.tools/PrankWeb,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
118,https://bio.tools/Preprint,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
119,https://bio.tools/ProTstab,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
120,https://bio.tools/PySpacell,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
121,https://bio.tools/QTLbase,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
122,https://bio.tools/QUBIC2,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
123,https://bio.tools/RACS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
124,https://bio.tools/RERconverge,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01
125,https://bio.tools/RNA-seq,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
126,https://bio.tools/RNA_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
127,https://bio.tools/ROBOKOP_KG,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
128,https://bio.tools/Rationalizing_Diels-Alderase_Activity_Pd2L4_Self-Assembled_Metallocages,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
129,https://bio.tools/RegLinker,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
130,https://bio.tools/RuleBuilder,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
131,https://bio.tools/SALSA,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
132,https://bio.tools/SAPH-ire,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
133,https://bio.tools/SGL-SVM,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
134,https://bio.tools/SLAST,0.11,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
135,https://bio.tools/SNAPPy,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
136,https://bio.tools/SPIEC-EASI,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
137,https://bio.tools/STEM,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
138,https://bio.tools/SVs,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
139,https://bio.tools/SavvyCNV,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
140,https://bio.tools/ScisTree_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
141,https://bio.tools/Simple_ClinVar,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
142,https://bio.tools/SpliVert,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
143,https://bio.tools/SummaryAUC,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
144,https://bio.tools/SweGen,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
145,https://bio.tools/TAPAS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
146,https://bio.tools/TCMSP,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01
147,https://bio.tools/Tibanna,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
148,https://bio.tools/Tn-seq,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
149,https://bio.tools/TogoGenome,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.01
150,https://bio.tools/Top-Down_Garbage_Collector,0.03,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
151,https://bio.tools/Topconfects,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
152,https://bio.tools/ToulligQC,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
153,https://bio.tools/UGICR,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
154,https://bio.tools/VADR,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
155,https://bio.tools/VDJdb,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
156,https://bio.tools/VIPER_LC-MS,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
157,https://bio.tools/VarCover,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
158,https://bio.tools/VarID_autogenerated,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
159,https://bio.tools/Vargas,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
