,ID,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/1000genomes_data_slicer,0.03,0.0,7.75,0.0,0.03,0.0,0.01,0.02,0.03
1,https://bio.tools/1928_diagnostics,0.03,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01
2,https://bio.tools/3mcor,0.03,0.0,0.03,0.0,0.02,0.0,0.01,0.01,0.02
3,https://bio.tools/6mapred-fo,0.03,0.0,0.33,0.0,0.02,0.0,0.01,0.01,0.01
4,https://bio.tools/ADRAlert,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
5,https://bio.tools/ADS,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02
6,https://bio.tools/AMON,0.04,0.0,0.32,0.0,0.01,0.0,0.01,0.01,0.01
7,https://bio.tools/ANN-Glycolysis-Flux-Prediction,0.02,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.02
8,https://bio.tools/APD3,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
9,https://bio.tools/ARA,0.03,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.02
10,https://bio.tools/ASFV,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
11,https://bio.tools/ASM-Clust,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01
12,https://bio.tools/AUTALASSO,0.03,0.0,0.03,0.0,0.03,0.0,0.01,0.01,0.04
13,https://bio.tools/AVAILABILITYVAPOR,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
14,https://bio.tools/Agaricus_bisporus_var_bisporus_ARP23,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.01
15,https://bio.tools/Anncolvar,0.03,0.0,1.84,0.0,0.01,0.0,0.01,0.01,0.01
16,https://bio.tools/Annot,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
