,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.5281/zenodo.6496952,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
1,https://doi.org/10.5281/zenodo.6499128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2,https://doi.org/10.5281/zenodo.6499623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
3,https://doi.org/10.5281/zenodo.6499412,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
4,https://doi.org/10.5281/zenodo.6497193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
5,https://doi.org/10.5281/zenodo.6496864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
6,https://doi.org/10.5281/zenodo.6414965,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
7,https://doi.org/10.5281/zenodo.6490112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
8,https://doi.org/10.5281/zenodo.6498956,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
9,https://doi.org/10.5281/zenodo.6497532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
10,https://doi.org/10.5281/zenodo.6495568,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
11,https://doi.org/10.5281/zenodo.6494957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
12,https://doi.org/10.5281/zenodo.6489213,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.12,0.01
13,https://doi.org/10.5281/zenodo.6492183,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
14,https://doi.org/10.5281/zenodo.6497953,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
15,https://doi.org/10.5281/zenodo.6495215,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
16,https://doi.org/10.5281/zenodo.6498224,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
17,https://doi.org/10.5281/zenodo.6498042,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
18,https://doi.org/10.5281/zenodo.6497449,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
19,https://doi.org/10.5281/zenodo.6491321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
20,https://doi.org/10.5281/zenodo.6492235,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
21,https://doi.org/10.5281/zenodo.6489530,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
