,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.186389,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
1,https://doi.org/10.1594/PANGAEA.936432,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
2,https://doi.org/10.1594/PANGAEA.397646,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
3,https://doi.org/10.1594/PANGAEA.270076,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02
4,https://doi.org/10.1594/PANGAEA.884001,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
5,https://doi.org/10.1594/PANGAEA.818910,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
6,https://doi.org/10.1594/PANGAEA.720815,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
7,https://doi.org/10.1594/PANGAEA.257473,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
8,https://doi.org/10.1594/PANGAEA.755621,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
9,https://doi.org/10.1594/PANGAEA.790584,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
10,https://doi.org/10.1594/PANGAEA.220683,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
11,https://doi.org/10.1594/PANGAEA.887469,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
12,https://doi.org/10.1594/PANGAEA.813664,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
13,https://doi.org/10.1594/PANGAEA.749031,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
14,https://doi.org/10.1594/PANGAEA.322367,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
15,https://doi.org/10.1594/PANGAEA.255064,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
16,https://doi.org/10.1594/PANGAEA.887439,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
17,https://doi.org/10.1594/PANGAEA.379563,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01
18,https://doi.org/10.1594/PANGAEA.270885,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
19,https://doi.org/10.1594/PANGAEA.260063,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
20,https://doi.org/10.1594/PANGAEA.140317,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.1
21,https://doi.org/10.1594/PANGAEA.902668,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
22,https://doi.org/10.1594/PANGAEA.258422,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
23,https://doi.org/10.1594/PANGAEA.897873,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
24,https://doi.org/10.1594/PANGAEA.846720,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
25,https://doi.org/10.1594/PANGAEA.914218,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
26,https://doi.org/10.1594/PANGAEA.778371,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
27,https://doi.org/10.1594/PANGAEA.933204,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02
28,https://doi.org/10.1594/PANGAEA.747222,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01
29,https://doi.org/10.1594/PANGAEA.922421,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02
