,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://doi.org/10.1594/PANGAEA.144925,2,2,2,2,1,2,1,2,2,0,1
1,https://doi.org/10.1594/PANGAEA.804804,2,2,2,2,1,2,1,2,2,0,1
2,https://doi.org/10.1594/PANGAEA.383249,2,2,2,2,1,2,1,2,2,0,1
3,https://doi.org/10.1594/PANGAEA.695161,2,2,2,2,1,2,1,2,2,0,1
4,https://doi.org/10.1594/PANGAEA.711445,2,2,2,2,1,2,1,2,2,0,1
5,https://doi.org/10.1594/PANGAEA.721976,2,2,2,2,1,2,1,2,0,0,1
6,https://doi.org/10.1594/PANGAEA.263709,2,2,2,2,1,2,1,2,2,0,1
7,https://doi.org/10.1594/PANGAEA.562470,2,2,2,2,1,2,1,2,0,0,1
8,https://doi.org/10.1594/PANGAEA.80694,2,2,2,2,1,2,1,2,2,0,1
9,https://doi.org/10.1594/PANGAEA.847782,2,2,2,2,1,2,1,2,2,0,1
10,https://doi.org/10.1594/PANGAEA.873957,2,2,2,2,1,2,1,2,0,0,1
11,https://doi.org/10.1594/PANGAEA.942985,2,2,2,2,1,2,1,2,2,0,1
12,https://doi.org/10.1594/PANGAEA.834473,2,2,2,2,1,2,1,2,2,0,1
13,https://doi.org/10.1594/PANGAEA.912938,2,2,2,2,1,2,1,2,2,0,1
14,https://doi.org/10.1594/PANGAEA.745121,2,2,2,2,1,2,1,2,2,0,1
15,https://doi.org/10.1594/PANGAEA.888294,2,2,2,2,1,2,1,2,2,0,1
16,https://doi.org/10.1594/PANGAEA.721448,2,2,2,2,1,2,1,2,0,0,1
17,https://doi.org/10.1594/PANGAEA.619751,2,2,2,2,1,2,1,2,0,0,1
18,https://doi.org/10.1594/PANGAEA.751913,2,2,2,2,1,2,1,2,2,0,1
19,https://doi.org/10.1594/PANGAEA.785126,2,2,2,2,1,2,1,2,2,0,1
20,https://doi.org/10.1594/PANGAEA.118097,2,2,2,2,1,2,1,2,2,0,1
21,https://doi.org/10.1594/PANGAEA.116461,2,2,2,2,1,2,1,2,2,0,1
22,https://doi.org/10.1594/PANGAEA.407951,2,2,2,2,1,2,1,2,2,0,1
23,https://doi.org/10.1594/PANGAEA.694593,2,2,2,2,1,2,1,2,2,0,1
24,https://doi.org/10.1594/PANGAEA.890790,2,2,2,2,1,2,1,2,2,0,1
25,https://doi.org/10.1594/PANGAEA.806342,2,2,2,2,1,2,1,2,2,0,1
26,https://doi.org/10.1594/PANGAEA.388712,2,2,2,2,1,2,1,2,2,0,1
27,https://doi.org/10.1594/PANGAEA.943009,2,2,2,2,1,2,1,2,0,0,1
28,https://doi.org/10.1594/PANGAEA.123588,2,2,2,2,1,2,1,2,2,0,1
29,https://doi.org/10.1594/PANGAEA.722398,2,2,2,2,1,2,1,2,0,0,1
30,https://doi.org/10.1594/PANGAEA.115575,2,2,2,2,1,2,1,2,2,0,1
31,https://doi.org/10.1594/PANGAEA.249644,2,2,2,2,1,2,1,2,2,0,1
32,https://doi.org/10.1594/PANGAEA.820367,2,2,2,2,1,2,1,2,2,0,1
33,https://doi.org/10.1594/PANGAEA.771092,2,2,2,2,1,2,1,2,2,0,1
34,https://doi.org/10.1594/PANGAEA.570996,2,2,2,2,1,2,1,2,0,0,1
35,https://doi.org/10.1594/PANGAEA.820114,2,2,2,2,1,2,1,2,2,0,1
36,https://doi.org/10.1594/PANGAEA.759902,2,2,2,2,1,2,1,2,2,0,1
37,https://doi.org/10.1594/PANGAEA.377413,2,2,2,2,1,2,1,2,2,0,1
38,https://doi.org/10.1594/PANGAEA.548998,2,2,2,2,1,2,1,2,2,0,1
39,https://doi.org/10.1594/PANGAEA.146311,2,2,2,2,1,2,1,2,0,0,1
40,https://doi.org/10.1594/PANGAEA.561580,2,2,2,2,1,2,1,2,0,0,1
41,https://doi.org/10.1594/PANGAEA.54864,2,2,2,2,1,2,1,2,2,0,1
42,https://doi.org/10.1594/PANGAEA.749993,2,2,2,2,1,2,1,2,2,0,1
43,https://doi.org/10.1594/PANGAEA.499758,2,2,2,2,1,2,1,2,2,0,1
44,https://doi.org/10.1594/PANGAEA.572235,2,2,2,2,1,2,1,2,0,0,1
45,https://doi.org/10.1594/PANGAEA.667504,2,2,2,2,1,2,1,2,0,0,1
46,https://doi.org/10.1594/PANGAEA.589492,2,2,2,2,1,2,1,2,2,0,1
47,https://doi.org/10.1594/PANGAEA.751761,2,2,2,2,1,2,1,2,2,0,1
48,https://doi.org/10.1594/PANGAEA.131808,2,2,2,2,1,2,1,2,2,0,1
49,https://doi.org/10.1594/PANGAEA.127833,2,2,2,2,1,2,1,2,2,0,1
50,https://doi.org/10.1594/PANGAEA.252392,2,2,2,2,1,2,1,2,2,0,1
51,https://doi.org/10.1594/PANGAEA.588604,2,2,2,2,1,2,1,2,2,0,1
52,https://doi.org/10.1594/PANGAEA.258522,2,2,2,2,1,2,1,2,2,0,1
53,https://doi.org/10.1594/PANGAEA.122342,2,2,2,2,1,2,1,2,2,0,1
54,https://doi.org/10.1594/PANGAEA.609843,2,2,2,2,1,2,1,2,0,0,1
55,https://doi.org/10.1594/PANGAEA.823951,2,2,2,2,1,2,1,2,2,0,1
56,https://doi.org/10.1594/PANGAEA.904817,2,2,2,2,1,2,1,2,2,0,1
57,https://doi.org/10.1594/PANGAEA.863002,2,2,2,2,1,2,1,2,2,0,1
58,https://doi.org/10.1594/PANGAEA.499568,2,2,2,2,1,2,1,2,2,0,1
59,https://doi.org/10.1594/PANGAEA.575828,2,2,2,2,1,2,1,2,0,0,1
60,https://doi.org/10.1594/PANGAEA.925663,2,2,2,2,1,2,1,2,2,0,1
61,https://doi.org/10.1594/PANGAEA.193710,2,2,2,2,1,2,1,2,2,0,1
62,https://doi.org/10.1594/PANGAEA.835653,2,2,2,2,1,2,1,2,2,0,1
63,https://doi.org/10.1594/PANGAEA.620918,2,2,2,2,1,2,1,2,0,0,1
64,https://doi.org/10.1594/PANGAEA.55795,2,2,2,2,1,2,1,2,2,0,1
65,https://doi.org/10.1594/PANGAEA.788957,2,2,2,2,1,2,1,2,2,0,1
66,https://doi.org/10.1594/PANGAEA.862977,2,2,2,2,1,2,1,2,2,0,1
67,https://doi.org/10.1594/PANGAEA.729874,2,2,2,2,1,2,1,2,2,0,1
68,https://doi.org/10.1594/PANGAEA.407480,2,2,2,2,1,2,1,2,2,0,1
69,https://doi.org/10.1594/PANGAEA.874696,2,2,2,2,1,2,1,2,2,0,1
70,https://doi.org/10.1594/PANGAEA.326103,2,2,2,2,1,2,1,2,2,0,1
71,https://doi.org/10.1594/PANGAEA.562288,2,2,2,2,1,2,1,2,0,0,1
72,https://doi.org/10.1594/PANGAEA.207922,2,2,2,2,1,2,1,2,2,0,1
73,https://doi.org/10.1594/PANGAEA.57205,2,2,2,2,1,2,1,2,2,0,1
74,https://doi.org/10.1594/PANGAEA.383881,2,2,2,2,1,2,1,2,2,0,1
75,https://doi.org/10.1594/PANGAEA.118105,2,2,2,2,1,2,1,2,2,0,1
76,https://doi.org/10.1594/PANGAEA.940670,2,2,2,2,1,2,1,2,2,0,1
77,https://doi.org/10.1594/PANGAEA.746507,2,2,2,2,1,2,1,2,0,0,1
78,https://doi.org/10.1594/PANGAEA.548131,2,2,2,2,1,2,1,2,2,0,1
79,https://doi.org/10.1594/PANGAEA.205671,2,2,2,2,1,2,1,2,2,0,1
80,https://doi.org/10.1594/PANGAEA.826385,2,2,2,2,1,2,1,2,2,0,1
81,https://doi.org/10.1594/PANGAEA.327242,2,2,2,2,1,2,1,2,2,0,1
82,https://doi.org/10.1594/PANGAEA.788569,2,2,2,2,1,2,1,2,2,0,1
83,https://doi.org/10.1594/PANGAEA.145724,2,2,2,2,1,2,1,2,0,0,1
84,https://doi.org/10.1594/PANGAEA.129385,2,2,2,2,1,2,1,2,2,0,1
85,https://doi.org/10.1594/PANGAEA.875360,2,2,2,2,1,2,1,2,2,0,1
86,https://doi.org/10.1594/PANGAEA.219270,2,2,2,2,1,2,1,2,2,0,1
87,https://doi.org/10.1594/PANGAEA.510871,2,2,2,2,1,2,1,2,2,0,1
88,https://doi.org/10.1594/PANGAEA.564088,2,2,2,2,1,2,1,2,0,0,1
89,https://doi.org/10.1594/PANGAEA.270269,2,2,2,2,1,2,1,2,2,0,1
90,https://doi.org/10.1594/PANGAEA.885327,2,2,2,2,1,2,1,2,0,0,1
91,https://doi.org/10.1594/PANGAEA.669944,2,2,2,2,1,2,1,2,0,0,1
92,https://doi.org/10.1594/PANGAEA.794899,2,2,2,2,1,2,1,2,2,0,1
93,https://doi.org/10.1594/PANGAEA.751262,2,2,2,2,1,2,1,2,2,0,1
94,https://doi.org/10.1594/PANGAEA.914770,2,2,2,2,1,2,1,2,2,0,1
95,https://doi.org/10.1594/PANGAEA.77570,2,2,2,2,1,2,1,2,2,0,1
96,https://doi.org/10.1594/PANGAEA.585511,2,2,2,2,1,2,1,2,0,0,1
97,https://doi.org/10.1594/PANGAEA.749054,2,2,2,2,1,2,1,2,2,0,1
98,https://doi.org/10.1594/PANGAEA.376838,2,2,2,2,1,2,1,2,2,0,1
99,https://doi.org/10.1594/PANGAEA.116143,2,2,2,2,1,2,1,2,2,0,1
