,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.108790,2,2,2,2,2,0,2,2,2,0
1,https://doi.org/10.1594/PANGAEA.255818,2,2,2,2,2,0,2,2,2,0
2,https://doi.org/10.1594/PANGAEA.796467,2,2,2,2,2,0,2,2,2,0
3,https://doi.org/10.1594/PANGAEA.403772,2,2,2,2,2,0,2,2,2,0
4,https://doi.org/10.1594/PANGAEA.663492,2,2,2,2,2,0,2,2,2,0
5,https://doi.org/10.1594/PANGAEA.265629,2,2,2,2,2,0,2,2,2,0
6,https://doi.org/10.1594/PANGAEA.360349,2,2,2,2,2,0,2,2,2,0
7,https://doi.org/10.1594/PANGAEA.77844,2,2,2,2,2,0,2,2,2,0
8,https://doi.org/10.1594/PANGAEA.763118,2,2,2,2,2,0,2,2,0,0
9,https://doi.org/10.1594/PANGAEA.778425,2,2,2,2,2,0,2,2,2,0
10,https://doi.org/10.1594/PANGAEA.266459,2,2,2,2,2,0,2,2,2,0
11,https://doi.org/10.1594/PANGAEA.321703,2,2,2,2,2,0,2,2,2,0
12,https://doi.org/10.1594/PANGAEA.264048,2,2,2,2,2,0,2,2,2,0
13,https://doi.org/10.1594/PANGAEA.376056,2,2,2,2,2,0,2,2,2,0
14,https://doi.org/10.1594/PANGAEA.134969,2,2,2,2,2,0,2,2,2,0
15,https://doi.org/10.1594/PANGAEA.790236,2,2,2,2,2,0,2,2,2,0
16,https://doi.org/10.1594/PANGAEA.790584,2,2,2,2,2,0,2,2,2,0
17,https://doi.org/10.1594/PANGAEA.888752,2,2,2,2,2,0,2,2,0,0
18,https://doi.org/10.1594/PANGAEA.924902,2,2,2,2,2,0,2,2,2,0
19,https://doi.org/10.1594/PANGAEA.101457,2,2,2,2,2,0,2,2,2,0
20,https://doi.org/10.1594/PANGAEA.385218,2,2,2,2,2,0,2,2,2,0
21,https://doi.org/10.1594/PANGAEA.526622,2,2,2,2,2,0,2,2,2,0
22,https://doi.org/10.1594/PANGAEA.738957,2,2,2,2,2,0,2,2,2,0
23,https://doi.org/10.1594/PANGAEA.795454,2,2,2,2,2,0,2,2,2,0
24,https://doi.org/10.1594/PANGAEA.718055,2,2,2,2,2,0,2,2,2,0
25,https://doi.org/10.1594/PANGAEA.901603,2,2,2,2,2,0,2,2,2,0
26,https://doi.org/10.1594/PANGAEA.908874,2,2,2,2,2,0,2,2,0,0
27,https://doi.org/10.1594/PANGAEA.843624,2,2,2,2,2,0,2,2,2,0
28,https://doi.org/10.1594/PANGAEA.126537,2,2,2,2,2,0,2,2,2,0
29,https://doi.org/10.1594/PANGAEA.321803,2,2,2,2,2,0,2,2,2,0
30,https://doi.org/10.1594/PANGAEA.905504,2,2,2,2,2,0,2,2,2,0
31,https://doi.org/10.1594/PANGAEA.355733,2,2,2,2,2,0,2,2,2,0
32,https://doi.org/10.1594/PANGAEA.324713,2,2,2,2,2,0,2,2,2,0
33,https://doi.org/10.1594/PANGAEA.789227,2,2,2,2,2,0,2,2,2,0
34,https://doi.org/10.1594/PANGAEA.688834,2,2,2,2,2,0,2,2,2,0
35,https://doi.org/10.1594/PANGAEA.293991,2,2,2,2,2,0,2,2,2,0
36,https://doi.org/10.1594/PANGAEA.881058,2,2,2,2,2,0,2,2,2,0
37,https://doi.org/10.1594/PANGAEA.851325,2,2,2,2,2,0,2,2,2,0
38,https://doi.org/10.1594/PANGAEA.249512,2,2,2,2,2,0,2,2,2,0
39,https://doi.org/10.1594/PANGAEA.499236,2,2,2,2,2,0,2,2,2,0
40,https://doi.org/10.1594/PANGAEA.927584,2,2,2,2,2,0,2,2,2,0
41,https://doi.org/10.1594/PANGAEA.886661,2,2,2,2,2,0,2,2,0,0
42,https://doi.org/10.1594/PANGAEA.877512,2,2,2,2,2,0,2,2,0,0
43,https://doi.org/10.1594/PANGAEA.796921,2,2,2,2,2,0,2,2,2,0
44,https://doi.org/10.1594/PANGAEA.138589,2,2,2,2,2,0,2,2,2,0
45,https://doi.org/10.1594/PANGAEA.910532,2,2,2,2,2,0,2,2,2,0
46,https://doi.org/10.1594/PANGAEA.740359,2,2,2,2,2,0,2,2,2,0
47,https://doi.org/10.1594/PANGAEA.888060,2,2,2,2,2,0,2,2,0,0
48,https://doi.org/10.1594/PANGAEA.406350,2,2,2,2,2,0,2,2,2,0
49,https://doi.org/10.1594/PANGAEA.928964,2,2,2,2,2,0,2,2,2,0
50,https://doi.org/10.1594/PANGAEA.321116,2,2,2,2,2,0,2,2,2,0
51,https://doi.org/10.1594/PANGAEA.676639,2,2,2,2,2,0,2,2,2,0
52,https://doi.org/10.1594/PANGAEA.320460,2,2,2,2,2,0,2,2,2,0
53,https://doi.org/10.1594/PANGAEA.265361,2,2,2,2,2,0,2,2,2,0
54,https://doi.org/10.1594/PANGAEA.221097,2,2,2,2,2,0,2,2,2,0
55,https://doi.org/10.1594/PANGAEA.380920,2,2,2,2,2,0,2,2,2,0
56,https://doi.org/10.1594/PANGAEA.220155,2,2,2,2,2,0,2,2,2,0
57,https://doi.org/10.1594/PANGAEA.902954,2,2,2,2,2,0,2,2,2,0
58,https://doi.org/10.1594/PANGAEA.802766,2,2,2,2,2,0,2,2,2,0
59,https://doi.org/10.1594/PANGAEA.404607,2,2,2,2,2,0,2,2,2,0
60,https://doi.org/10.1594/PANGAEA.221326,2,2,2,2,2,0,2,2,2,0
61,https://doi.org/10.1594/PANGAEA.497541,2,2,2,2,2,0,2,2,2,0
62,https://doi.org/10.1594/PANGAEA.536224,2,2,2,2,2,0,2,2,2,0
63,https://doi.org/10.1594/PANGAEA.898162,2,2,2,2,2,0,2,2,2,0
64,https://doi.org/10.1594/PANGAEA.263095,2,2,2,2,2,0,2,2,2,0
65,https://doi.org/10.1594/PANGAEA.840339,2,2,2,2,2,0,2,2,2,0
66,https://doi.org/10.1594/PANGAEA.255121,2,2,2,2,2,0,2,2,2,0
67,https://doi.org/10.1594/PANGAEA.802012,2,2,2,2,2,0,2,2,2,0
68,https://doi.org/10.1594/PANGAEA.799807,2,2,2,2,2,0,2,2,2,0
69,https://doi.org/10.1594/PANGAEA.795685,2,2,2,2,2,0,2,2,2,0
70,https://doi.org/10.1594/PANGAEA.55145,2,2,2,2,2,0,2,2,2,0
71,https://doi.org/10.1594/PANGAEA.398955,2,2,2,2,2,0,2,2,2,0
72,https://doi.org/10.1594/PANGAEA.254724,2,2,2,2,2,0,2,2,2,0
73,https://doi.org/10.1594/PANGAEA.626361,2,2,2,2,2,0,2,2,2,0
74,https://doi.org/10.1594/PANGAEA.885782,2,2,2,2,2,0,2,2,2,0
75,https://doi.org/10.1594/PANGAEA.360997,2,2,2,2,2,0,2,2,2,0
76,https://doi.org/10.1594/PANGAEA.258931,2,2,2,2,2,0,2,2,2,0
77,https://doi.org/10.1594/PANGAEA.907655,2,2,2,2,2,0,2,2,2,0
78,https://doi.org/10.1594/PANGAEA.758568,2,2,2,2,2,0,2,2,2,0
79,https://doi.org/10.1594/PANGAEA.843667,2,2,2,2,2,0,2,2,2,0
80,https://doi.org/10.1594/PANGAEA.328408,2,2,2,2,2,0,2,2,2,0
81,https://doi.org/10.1594/PANGAEA.837976,2,2,2,2,2,0,2,2,2,0
82,https://doi.org/10.1594/PANGAEA.760270,2,2,2,2,2,0,2,2,0,0
83,https://doi.org/10.1594/PANGAEA.78864,2,2,2,2,2,0,2,2,2,0
84,https://doi.org/10.1594/PANGAEA.774760,2,2,2,2,2,0,2,2,2,0
85,https://doi.org/10.1594/PANGAEA.357794,2,2,2,2,2,0,2,2,2,0
86,https://doi.org/10.1594/PANGAEA.404317,2,2,2,2,2,0,2,2,2,0
87,https://doi.org/10.1594/PANGAEA.802419,2,2,2,2,2,0,2,2,2,0
88,https://doi.org/10.1594/PANGAEA.797599,2,2,2,2,2,0,2,2,2,0
89,https://doi.org/10.1594/PANGAEA.915346,2,2,2,2,2,0,2,2,2,0
90,https://doi.org/10.1594/PANGAEA.398411,2,2,2,2,2,0,2,2,2,0
91,https://doi.org/10.1594/PANGAEA.403600,2,2,2,2,2,0,2,2,2,0
92,https://doi.org/10.1594/PANGAEA.864088,2,2,2,2,2,0,2,2,2,0
93,https://doi.org/10.1594/PANGAEA.862430,2,2,2,2,2,0,2,2,2,0
94,https://doi.org/10.1594/PANGAEA.360192,2,2,2,2,2,0,2,2,2,0
95,https://doi.org/10.1594/PANGAEA.250860,2,2,2,2,2,0,2,2,2,0
96,https://doi.pangaea.de/10.1594/PANGAEA.926417,2,2,2,2,2,0,2,2,0,0
97,https://doi.org/10.1594/PANGAEA.262530,2,2,2,2,2,0,2,2,2,0
98,https://doi.org/10.1594/PANGAEA.476510,2,2,2,2,2,0,2,2,2,0
99,https://doi.org/10.1594/PANGAEA.916612,2,2,2,2,2,0,2,2,2,0
