,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.834385,0.0,0.01,0.0,0.0,0.0,0.01,0.01
1,https://doi.org/10.1594/PANGAEA.263832,0.0,0.01,0.0,0.0,0.0,0.01,0.01
2,https://doi.org/10.1594/PANGAEA.739964,0.0,0.01,0.0,0.0,0.02,0.01,0.01
3,https://doi.org/10.1594/PANGAEA.911013,0.0,0.01,0.0,0.0,0.0,0.01,0.02
4,https://doi.org/10.1594/PANGAEA.751574,0.0,0.01,0.0,0.0,0.01,0.01,0.02
5,https://doi.org/10.1594/PANGAEA.790485,0.0,0.01,0.0,0.0,0.0,0.01,0.02
6,https://doi.org/10.1594/PANGAEA.806545,0.0,0.01,0.0,0.0,0.0,0.01,0.02
7,https://doi.org/10.1594/PANGAEA.794499,0.0,0.01,0.0,0.0,0.0,0.01,0.01
8,https://doi.org/10.1594/PANGAEA.321275,0.0,0.01,0.0,0.0,0.0,0.01,0.01
9,https://doi.org/10.1594/PANGAEA.813089,0.0,0.01,0.0,0.0,0.01,0.01,0.02
10,https://doi.org/10.1594/PANGAEA.689547,0.0,0.01,0.0,0.0,0.0,0.01,0.02
11,https://doi.org/10.1594/PANGAEA.723447,0.0,0.01,0.0,0.0,0.0,0.01,0.01
12,https://doi.org/10.1594/PANGAEA.854990,0.0,0.01,0.0,0.0,0.0,0.01,0.01
13,https://doi.org/10.1594/PANGAEA.776815,0.0,0.01,0.0,0.0,0.0,0.01,0.01
14,https://doi.org/10.1594/PANGAEA.111420,0.0,0.01,0.0,0.0,0.01,0.01,0.01
15,https://doi.org/10.1594/PANGAEA.801048,0.0,0.01,0.0,0.0,0.0,0.01,0.01
16,https://doi.org/10.1594/PANGAEA.904587,0.0,0.01,0.0,0.0,0.0,0.01,0.02
17,https://doi.pangaea.de/10.1594/PANGAEA.940300,0.0,0.01,0.0,0.0,0.0,0.01,0.01
18,https://doi.org/10.1594/PANGAEA.726829,0.0,0.01,0.0,0.0,0.01,0.01,0.02
