,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://bio.tools/2dSS,0,0,2,2,2,2,0
1,https://bio.tools/2de-pattern,0,1,2,2,2,0,0
2,https://bio.tools/3d-diffusion-gradient,0,0,2,2,0,0,0
3,https://bio.tools/3defdr,0,1,2,2,2,2,0
4,https://bio.tools/3matrix,0,1,2,2,2,0,0
5,https://bio.tools/AAScatterPlot,0,0,2,2,2,2,0
6,https://bio.tools/ACTINN,0,1,2,2,2,0,0
7,https://bio.tools/AGONOTES,0,1,2,2,2,0,0
8,https://bio.tools/ATEN,0,1,2,2,2,2,0
9,https://bio.tools/AmyCo,0,1,2,2,2,2,0
10,https://bio.tools/B920,0,1,2,2,0,0,0
11,https://bio.tools/BITACORA,0,1,2,2,2,2,0
12,https://bio.tools/BLASTP-ACC,0,1,2,2,2,0,0
13,https://bio.tools/BactMAP,0,0,2,2,2,0,0
14,https://bio.tools/BioMethyl,0,1,2,2,2,0,0
15,https://bio.tools/CGIDLA,0,1,2,2,2,0,0
16,https://bio.tools/CHWs_promotores_PCOR_CHW_Champions,0,0,2,2,2,0,0
17,https://bio.tools/CRISPR-P,0,0,2,2,2,2,0
18,https://bio.tools/CRISPR_Cas9,0,1,2,2,2,0,0
19,https://bio.tools/Cannabis,0,0,2,2,2,0,0
20,https://bio.tools/Catalysis_Hub,0,1,2,2,2,2,0
21,https://bio.tools/CellSim,0,1,2,2,2,2,0
22,https://bio.tools/ClickGene,0,1,2,2,2,0,0
23,https://bio.tools/ClinOmicsTrailbc,0,1,2,2,2,2,0
24,https://bio.tools/ClusterBurden,0,1,2,2,2,0,0
25,https://bio.tools/CoAP,0,1,2,2,0,0,0
26,https://bio.tools/CoBAMP,0,1,2,2,2,2,0
27,https://bio.tools/ColiCoords,0,1,2,2,2,2,0
28,https://bio.tools/CompNet,0,1,2,2,2,0,0
29,https://bio.tools/Compare_Two_Lists,0,0,2,2,2,0,0
30,https://bio.tools/Cut-C,0,1,2,2,2,0,0
31,https://bio.tools/Cytoscape_BioGateway_App,0,1,2,2,2,0,0
32,https://bio.tools/DDIGIP,0,1,2,2,2,0,0
33,https://bio.tools/DECIPHER_rare_disease,0,1,2,2,2,2,0
34,https://bio.tools/DIA-DB,0,1,2,2,2,2,0
35,https://bio.tools/DISSEQT,0,1,2,2,2,2,0
36,https://bio.tools/DNBSEQ,0,0,2,2,2,0,0
37,https://bio.tools/DNLC,0,1,2,2,2,2,0
38,https://bio.tools/DTCLab,0,1,2,2,2,0,0
39,https://bio.tools/DeepAttentionPan,0,0,2,2,2,0,0
40,https://bio.tools/DeepCirCode,0,1,2,2,2,2,0
41,https://bio.tools/DeepDRBP-2L,0,1,2,2,2,0,0
42,https://bio.tools/DianaWeb,0,1,2,2,2,0,0
43,https://bio.tools/DisCVR,0,1,2,2,2,0,0
44,https://bio.tools/DiversityCollection,0,0,2,2,2,2,0
45,https://bio.tools/Diversity_GIS_Editor,0,0,2,2,2,2,0
46,https://bio.tools/E14,0,1,2,2,2,0,0
47,https://bio.tools/EMBL2checklists,0,1,2,2,2,2,0
48,https://bio.tools/EVlncRNA-pred,0,0,2,2,2,2,0
49,https://bio.tools/EWAS_Data_Hub,0,1,2,2,2,0,0
50,https://bio.tools/EnClaSC,0,1,2,2,2,0,0
51,https://bio.tools/EpiMethEx,0,1,2,2,2,2,0
52,https://bio.tools/Episo,0,1,2,2,2,2,0
53,https://bio.tools/EventEpi,0,0,2,2,2,0,0
54,https://bio.tools/ExMS2,0,1,2,2,2,2,0
55,https://bio.tools/FAIRifier,0,0,2,2,0,0,0
56,https://bio.tools/FASTXReader,0,0,2,2,0,2,0
57,https://bio.tools/FOCAL3D,0,1,2,2,2,2,0
58,https://bio.tools/FP-LIMS,0,0,2,2,2,2,0
59,https://bio.tools/FRAILSURVEY,0,0,2,2,2,0,0
60,https://bio.tools/Fiji,0,1,2,2,2,0,0
61,https://bio.tools/FlowSculpt,0,1,2,2,2,2,0
62,https://bio.tools/FluNet,0,1,2,2,2,0,0
63,https://bio.tools/FragBuilder,0,1,2,2,2,2,0
64,https://bio.tools/FullMeSH,0,1,2,2,2,0,0
65,https://bio.tools/GATK_PathSeq,0,0,2,2,2,2,0
66,https://bio.tools/GEDFN,0,1,2,2,2,0,0
67,https://bio.tools/GEMS-Pack,0,1,2,2,2,0,0
68,https://bio.tools/GFA,0,0,2,2,2,0,0
69,https://bio.tools/GSE33335,0,1,2,2,2,0,0
70,https://bio.tools/Gall-ID,0,1,2,2,2,0,0
71,https://bio.tools/GenFam,0,1,2,2,2,0,0
72,https://bio.tools/GpuSVMScreen,0,1,2,2,2,0,0
73,https://bio.tools/HEDSA,0,1,2,2,0,0,0
74,https://bio.tools/HeveaDB,0,0,2,2,2,0,0
75,https://bio.tools/Holmes,0,0,2,2,2,2,0
76,https://bio.tools/Human_Factors_Integration_Toolset,0,1,2,2,2,0,0
77,https://bio.tools/I3,0,1,2,2,2,0,0
78,https://bio.tools/IBS_autogenerated,0,0,2,2,2,0,0
79,https://bio.tools/InfiniumPurify-R,0,1,2,2,2,0,0
80,https://bio.tools/Jaccard,0,1,2,2,2,2,0
81,https://bio.tools/Joint_Multi-Modal_Longitudinal_Regression_Classification,0,1,2,2,2,0,0
82,https://bio.tools/KETOS,0,1,2,2,2,0,0
83,https://bio.tools/LeGOO,0,1,2,2,2,0,0
84,https://bio.tools/LinearFold,0,1,2,2,2,0,0
85,https://bio.tools/LitGen,0,1,2,2,0,0,0
86,https://bio.tools/LncDisAP,0,1,2,2,2,0,0
87,https://bio.tools/MLM,0,1,2,2,2,2,0
88,https://bio.tools/MM3,0,0,2,2,2,0,0
89,https://bio.tools/MR-Bi,0,1,2,2,2,0,0
90,https://bio.tools/MRICloud,0,1,2,2,2,2,0
