,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://doi.org/10.5281/zenodo.6496517,0.0,0.01,0.0,0.0,0.0,0.01,0.02
1,https://doi.org/10.5281/zenodo.6513545,0.0,0.01,0.0,0.0,0.0,0.01,0.01
2,https://doi.org/10.5281/zenodo.6501580,0.0,0.01,0.0,0.0,0.0,0.01,0.01
3,https://doi.org/10.5281/zenodo.6468935,0.0,0.01,0.0,0.0,0.0,0.01,0.01
4,https://doi.org/10.5281/zenodo.6497061,0.0,0.01,0.0,0.0,0.0,0.01,0.01
5,https://doi.org/10.5281/zenodo.6508194,0.0,0.01,0.0,0.0,0.0,0.01,0.01
6,https://doi.org/10.5281/zenodo.6510069,0.0,0.01,0.0,0.0,0.0,0.01,0.01
7,https://doi.org/10.5281/zenodo.6510087,0.0,0.01,0.0,0.0,0.0,0.01,0.01
8,https://doi.org/10.5281/zenodo.6498950,0.0,0.01,0.0,0.0,0.0,0.01,0.01
9,https://doi.org/10.5061/dryad.8kprr4xpd,0.0,0.01,0.0,0.0,0.0,0.01,0.01
10,https://doi.org/10.5061/dryad.7m0cfxpwm,0.0,0.01,0.0,0.0,0.0,0.01,0.01
11,https://doi.org/10.5281/zenodo.6511347,0.0,0.01,0.0,0.0,0.0,0.01,0.01
12,https://doi.org/10.5281/zenodo.6505583,0.0,0.01,0.0,0.0,0.0,0.01,0.01
13,https://doi.org/10.25338/B8TK96,0.0,0.01,0.0,0.0,0.0,0.01,0.02
14,https://doi.org/10.5281/zenodo.6510073,0.0,0.01,0.0,0.0,0.0,0.01,0.01
15,https://doi.org/10.5281/zenodo.6502081,0.0,0.01,0.0,0.0,0.0,0.01,0.01
16,https://doi.org/10.5281/zenodo.6508884,0.0,0.01,0.0,0.0,0.0,0.01,0.01
17,https://doi.org/10.5061/dryad.mkkwh712j,0.0,0.01,0.0,0.0,0.0,0.01,0.01
18,https://doi.org/10.5061/dryad.msbcc2fxk,0.0,0.01,0.0,0.0,0.0,0.01,0.01
19,https://doi.org/10.25338/B81062,0.0,0.01,0.0,0.0,0.0,0.01,0.01
20,https://doi.org/10.5281/zenodo.6511699,0.0,0.01,0.0,0.0,0.0,0.01,0.01
21,https://doi.org/10.5061/dryad.3n5tb2rks,0.0,0.01,0.0,0.0,0.0,0.01,0.02
22,https://doi.org/10.5281/zenodo.6499054,0.0,0.01,0.0,0.0,0.0,0.01,0.01
23,https://doi.org/10.5061/dryad.m63xsj440,0.0,0.01,0.0,0.0,0.0,0.01,0.01
24,https://doi.org/10.5281/zenodo.6505380,0.0,0.01,0.0,0.0,0.0,0.01,0.01
25,https://doi.org/10.5281/zenodo.6511797,0.0,0.01,0.0,0.0,0.0,0.01,0.01
26,https://doi.org/10.5281/zenodo.6490377,0.0,0.13,0.0,0.0,0.07,0.01,0.01
27,https://doi.org/10.5281/zenodo.6500391,0.0,0.01,0.0,0.0,0.0,0.01,0.01
28,https://doi.org/10.5281/zenodo.6499687,0.0,0.01,0.0,0.0,0.0,0.01,0.01
29,https://doi.org/10.5281/zenodo.6501690,0.0,0.01,0.0,0.0,0.0,0.01,0.01
30,https://doi.org/10.5061/dryad.8931zcrsv,0.0,0.01,0.0,0.0,0.0,0.01,0.01
31,https://doi.org/10.5281/zenodo.6500453,0.0,0.01,0.0,0.0,0.0,0.01,0.01
32,https://doi.org/10.5281/zenodo.6511349,0.0,0.01,0.0,0.0,0.0,0.01,0.01
33,https://doi.org/10.5281/zenodo.6497985,0.0,0.01,0.0,0.0,0.0,0.02,0.01
34,https://doi.org/10.5281/zenodo.6512137,0.0,0.01,0.0,0.0,0.0,0.01,0.01
35,https://doi.org/10.5061/dryad.b2rbnzsj2,0.0,0.01,0.0,0.0,0.0,0.01,0.01
36,https://doi.org/10.6076/D1T59H,0.0,0.01,0.0,0.0,0.0,0.01,0.02
37,https://doi.org/10.5281/zenodo.6513551,0.0,0.01,0.0,0.0,0.0,0.12,0.02
38,https://doi.org/10.5281/zenodo.6504437,0.0,0.01,0.0,0.0,0.0,0.01,0.01
39,https://doi.org/10.5281/zenodo.6501742,0.0,0.01,0.0,0.0,0.0,0.01,0.01
40,https://doi.org/10.5281/zenodo.6499370,0.0,0.01,0.0,0.0,0.0,0.01,0.01
41,https://doi.org/10.5281/zenodo.6513046,0.0,0.01,0.0,0.0,0.0,0.01,0.01
42,https://doi.org/10.5061/dryad.ncjsxkswd,0.0,0.01,0.0,0.0,0.0,0.01,0.01
43,https://doi.org/10.5061/dryad.w0vt4b8st,0.0,0.01,0.0,0.0,0.0,0.01,0.01
44,https://doi.org/10.5061/dryad.qfttdz0jr,0.0,0.01,0.0,0.0,0.0,0.01,0.01
45,https://doi.org/10.5281/zenodo.6512010,0.0,0.01,0.0,0.0,0.0,0.01,0.01
46,https://doi.org/10.5281/zenodo.6503174,0.0,0.01,0.0,0.0,0.0,0.01,0.01
47,https://doi.org/10.5281/zenodo.6502643,0.0,0.01,0.0,0.0,0.0,0.01,0.01
48,https://doi.org/10.5061/dryad.mkkwh711f,0.0,0.01,0.0,0.0,0.0,0.01,0.01
49,https://doi.org/10.5061/dryad.vmcvdncvw,0.0,0.01,0.0,0.0,0.0,0.01,0.01
50,https://doi.org/10.5281/zenodo.6499336,0.0,0.01,0.0,0.0,0.0,0.01,0.01
51,https://doi.org/10.5281/zenodo.6382482,0.0,0.01,0.0,0.0,0.0,0.01,0.01
52,https://doi.org/10.5281/zenodo.6503689,0.0,0.01,0.0,0.0,0.0,0.01,0.01
53,https://doi.org/10.6078/D1Z69F,0.0,0.01,0.0,0.0,0.0,0.01,0.01
54,https://doi.org/10.5281/zenodo.6509725,0.0,0.01,0.0,0.0,0.0,0.01,0.01
55,https://doi.org/10.5281/zenodo.6501740,0.0,0.01,0.0,0.0,0.0,0.01,0.02
56,https://doi.org/10.5061/dryad.5dv41ns7s,0.0,0.01,0.0,0.0,0.0,0.01,0.01
57,https://doi.org/10.5281/zenodo.6507301,0.0,0.01,0.0,0.0,0.0,0.01,0.01
58,https://doi.org/10.5281/zenodo.6500300,0.0,0.01,0.0,0.0,0.0,0.01,0.01
59,https://doi.org/10.5061/dryad.v6wwpzgwp,0.0,0.01,0.0,0.0,0.0,0.01,0.01
60,https://doi.org/10.5061/dryad.3tx95x6gx,0.0,0.01,0.0,0.0,0.0,0.01,0.02
61,https://doi.org/10.5281/zenodo.6510095,0.0,0.01,0.0,0.0,0.0,0.01,0.01
62,https://doi.org/10.5061/dryad.dbrv15f3f,0.0,0.01,0.0,0.0,0.0,0.01,0.02
63,https://doi.org/10.5281/zenodo.6498519,0.0,0.01,0.0,0.0,0.0,0.01,0.01
64,https://doi.org/10.5281/zenodo.6510505,0.0,0.01,0.0,0.0,0.0,0.01,0.01
65,https://doi.org/10.5281/zenodo.6502724,0.0,0.01,0.0,0.0,0.0,0.01,0.01
66,https://doi.org/10.5281/zenodo.6513175,0.0,0.01,0.0,0.0,0.0,0.01,0.02
67,https://doi.org/10.5281/zenodo.6511942,0.0,0.01,0.0,0.0,0.0,0.01,0.02
68,https://doi.org/10.5281/zenodo.6508600,0.0,0.01,0.0,0.0,0.0,0.01,0.01
69,https://doi.org/10.5281/zenodo.6500148,0.0,0.01,0.0,0.0,0.0,0.02,0.02
70,https://doi.org/10.5281/zenodo.6510036,0.0,0.01,0.0,0.0,0.0,0.01,0.01
71,https://doi.org/10.5281/zenodo.6503334,0.0,0.01,0.0,0.0,0.0,0.01,0.01
72,https://doi.org/10.5061/dryad.4f4qrfjf4,0.0,0.01,0.0,0.0,0.0,0.01,0.01
73,https://doi.org/10.5281/zenodo.6513048,0.0,0.01,0.0,0.0,0.0,0.01,0.01
74,https://doi.org/10.5281/zenodo.6512026,0.0,0.01,0.0,0.0,0.01,0.02,0.02
75,https://doi.org/10.5281/zenodo.6503392,0.0,0.01,0.0,0.0,0.0,0.01,0.01
76,https://doi.org/10.5281/zenodo.6511377,0.0,0.01,0.0,0.0,0.0,0.01,0.01
77,https://doi.org/10.5281/zenodo.6500401,0.0,0.01,0.0,0.0,0.0,0.01,0.02
78,https://doi.org/10.5281/zenodo.6477807,0.0,0.01,0.0,0.0,0.0,0.01,0.01
79,https://doi.org/10.5281/zenodo.6494345,0.0,0.01,0.0,0.0,0.0,0.01,0.01
80,https://doi.org/10.5281/zenodo.6498021,0.0,0.01,0.0,0.0,0.0,0.01,0.01
81,https://doi.org/10.5281/zenodo.6510701,0.0,0.01,0.0,0.0,0.0,0.01,0.01
82,https://doi.org/10.5281/zenodo.6500521,0.0,0.01,0.0,0.0,0.0,0.01,0.01
83,https://doi.org/10.5281/zenodo.6511035,0.0,0.01,0.0,0.0,0.0,0.01,0.01
84,https://doi.org/10.5281/zenodo.6500273,0.0,0.01,0.0,0.0,0.0,0.01,0.01
85,https://doi.org/10.5061/dryad.41ns1rngn,0.0,0.01,0.0,0.0,0.0,0.01,0.01
86,https://doi.org/10.5281/zenodo.6510322,0.0,0.01,0.0,0.0,0.0,0.01,0.01
87,https://doi.org/10.5281/zenodo.6506755,0.0,0.01,0.0,0.0,0.0,0.01,0.01
88,https://doi.org/10.6078/D1Z71R,0.0,0.01,0.0,0.0,0.0,0.01,0.01
89,https://doi.org/10.5281/zenodo.6392156,0.0,0.01,0.0,0.0,0.0,0.01,0.02
90,https://doi.org/10.5281/zenodo.6506453,0.0,0.01,0.0,0.0,0.0,0.02,0.02
91,https://doi.org/10.5061/dryad.tb2rbp02x,0.0,0.01,0.0,0.0,0.0,0.01,0.01
92,https://doi.org/10.5281/zenodo.6501952,0.0,0.01,0.0,0.0,0.01,0.01,0.01
93,https://doi.org/10.5281/zenodo.6502665,0.0,0.01,0.0,0.0,0.0,0.01,0.02
94,https://doi.org/10.5281/zenodo.6510128,0.0,0.02,0.0,0.0,0.0,0.01,0.01
95,https://doi.org/10.5281/zenodo.6504891,0.0,0.01,0.0,0.0,0.0,0.01,0.01
96,https://doi.org/10.5061/dryad.n5tb2rbx8,0.0,0.01,0.0,0.0,0.0,0.01,0.01
97,https://doi.org/10.5061/dryad.547d7wmbf,0.0,0.01,0.0,0.0,0.0,0.01,0.01
98,https://doi.org/10.5281/zenodo.6500130,0.0,0.01,0.0,0.0,0.0,0.01,0.01
99,https://doi.org/10.5281/zenodo.6505165,0.0,0.01,0.0,0.0,0.0,0.01,0.01
