,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.778790,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04
1,https://doi.org/10.1594/PANGAEA.354538,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.05
2,https://doi.org/10.1594/PANGAEA.772971,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04
3,https://doi.org/10.1594/PANGAEA.50504,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.04
4,https://doi.org/10.1594/PANGAEA.809591,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.04
5,https://doi.pangaea.de/10.1594/PANGAEA.879808,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.04
6,https://doi.org/10.1594/PANGAEA.318570,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04
7,https://doi.org/10.1594/PANGAEA.115242,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.04
8,https://doi.org/10.1594/PANGAEA.400425,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.04,0.04
9,https://doi.org/10.1594/PANGAEA.846774,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04
10,https://doi.org/10.1594/PANGAEA.397187,0.02,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.04
11,https://doi.org/10.1594/PANGAEA.711762,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04
12,https://doi.org/10.1594/PANGAEA.897603,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.05
13,https://doi.org/10.1594/PANGAEA.403376,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04
14,https://doi.org/10.1594/PANGAEA.872004,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.04
15,https://doi.org/10.1594/PANGAEA.77367,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.04
16,https://doi.org/10.1594/PANGAEA.398979,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04
17,https://doi.org/10.1594/PANGAEA.322328,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04
18,https://doi.org/10.1594/PANGAEA.901590,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.04
19,https://doi.org/10.1594/PANGAEA.66380,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.04
20,https://doi.org/10.1594/PANGAEA.231698,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.04,0.04
21,https://doi.org/10.1594/PANGAEA.754240,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04
22,https://doi.org/10.1594/PANGAEA.221060,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.04
23,https://doi.org/10.1594/PANGAEA.898259,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.04
24,https://doi.org/10.1594/PANGAEA.739466,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.04
25,https://doi.org/10.1594/PANGAEA.115736,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.03,0.04
26,https://doi.org/10.1594/PANGAEA.679353,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04
27,https://doi.org/10.1594/PANGAEA.822762,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.04
28,https://doi.org/10.1594/PANGAEA.582071,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.04
29,https://doi.org/10.1594/PANGAEA.822213,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.04
