,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.5281/zenodo.6425797,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
1,https://doi.org/10.5281/zenodo.6415277,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
2,https://doi.org/10.5061/dryad.m905qfv37,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
3,https://doi.org/10.5281/zenodo.6415341,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
4,https://doi.org/10.5281/zenodo.6394322,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.03
5,https://doi.org/10.5281/zenodo.6421339,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
6,https://doi.org/10.5281/zenodo.6416097,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
7,https://doi.org/10.5281/zenodo.6415092,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.04
8,https://doi.org/10.5281/zenodo.6426147,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02
9,https://doi.org/10.5281/zenodo.6416391,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
10,https://doi.org/10.5061/dryad.m0cfxpp5p,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
11,https://doi.org/10.5281/zenodo.6420002,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
12,https://doi.org/10.5281/zenodo.6412071,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
13,https://doi.org/10.5281/zenodo.6419097,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
14,https://doi.org/10.5281/zenodo.6415261,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.05
15,https://doi.org/10.5061/dryad.pc866t1nr,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
16,https://doi.org/10.5281/zenodo.6426553,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
17,https://doi.org/10.5061/dryad.xgxd254hz,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
18,https://doi.org/10.5281/zenodo.6242975,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.03
19,https://doi.org/10.5281/zenodo.6419022,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
20,https://doi.org/10.5281/zenodo.6415280,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.04
21,https://doi.org/10.5281/zenodo.6446514,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
22,https://doi.org/10.5281/zenodo.6433541,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
23,https://doi.org/10.5061/dryad.wdbrv15q4,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.02
