,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.5061/dryad.5tb2rbp4w,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
1,https://doi.org/10.5281/zenodo.6414303,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04
2,https://doi.org/10.5281/zenodo.6375466,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.04,0.03
3,https://doi.org/10.5281/zenodo.6413187,0.01,0.05,0.01,0.01,0.01,0.06,0.01,0.01,0.02,0.03
4,https://doi.org/10.5061/dryad.wm37pvmq2,0.01,0.02,0.0,0.01,0.0,0.02,0.0,0.01,0.02,0.03
5,https://doi.org/10.5281/zenodo.6423507,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
6,https://doi.org/10.5281/zenodo.6423459,0.0,0.02,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.03
7,https://doi.org/10.5281/zenodo.6431153,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
8,https://doi.org/10.5281/zenodo.6417429,0.0,0.02,0.01,0.01,0.01,0.05,0.01,0.01,0.03,0.07
9,https://doi.org/10.5281/zenodo.6423917,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
10,https://doi.org/10.5061/dryad.sqv9s4n3r,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
11,https://doi.org/10.5281/zenodo.5909709,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
12,https://doi.org/10.5281/zenodo.6441768,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.03
13,https://doi.org/10.5281/zenodo.5850856,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
14,https://doi.org/10.5281/zenodo.6417749,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.03
15,https://doi.org/10.5281/zenodo.6430356,0.0,0.03,0.0,0.01,0.0,0.04,0.01,0.01,0.02,0.03
16,https://doi.org/10.5061/dryad.r4xgxd2fg,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
17,https://doi.org/10.5281/zenodo.6420917,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
18,https://doi.org/10.5281/zenodo.6417197,0.0,0.02,0.01,0.0,0.01,0.03,0.01,0.01,0.03,0.04
19,https://doi.org/10.5281/zenodo.6010425,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.01,0.03,0.03
20,https://doi.org/10.5281/zenodo.6419707,0.01,0.03,0.01,0.01,0.01,0.06,0.01,0.01,0.05,0.07
21,https://doi.org/10.5281/zenodo.6424857,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.11,0.01,0.03
22,https://doi.org/10.5281/zenodo.6416110,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
23,https://doi.org/10.5061/dryad.q573n5tm7,0.01,0.04,0.01,0.01,0.01,0.06,0.01,0.01,0.04,0.06
24,https://doi.org/10.5281/zenodo.6426872,0.01,0.04,0.01,0.01,0.01,0.05,0.01,0.01,0.05,0.06
25,https://doi.org/10.5061/dryad.3xsj3txjb,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.03
26,https://doi.org/10.5281/zenodo.6417900,0.01,0.05,0.01,0.0,0.0,0.03,0.01,0.01,0.03,0.04
27,https://doi.org/10.5281/zenodo.6420961,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.01,0.03,0.04
28,https://doi.org/10.5281/zenodo.6427131,0.01,0.03,0.01,0.0,0.01,0.04,0.01,0.01,0.04,0.04
29,https://doi.org/10.5281/zenodo.6418076,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
30,https://doi.org/10.5281/zenodo.6431045,0.01,0.05,0.01,0.01,0.01,0.08,0.01,0.01,0.06,0.08
31,https://doi.org/10.5281/zenodo.5718392,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02
32,https://doi.org/10.5281/zenodo.6428996,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
33,https://doi.org/10.5281/zenodo.6420348,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04
34,https://doi.org/10.5281/zenodo.6418236,0.01,0.04,0.01,0.01,0.01,0.06,0.01,0.01,0.05,0.07
35,https://doi.org/10.5281/zenodo.6428812,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.03
36,https://doi.org/10.5281/zenodo.6440655,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
37,https://doi.org/10.5281/zenodo.6416101,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
38,https://doi.org/10.5281/zenodo.6408603,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
39,https://doi.org/10.5061/dryad.stqjq2c57,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
40,https://doi.org/10.5281/zenodo.6425937,0.01,0.02,0.01,0.01,0.01,0.04,0.01,0.02,0.03,0.03
41,https://doi.org/10.5281/zenodo.6417492,0.0,0.03,0.01,0.0,0.01,0.04,0.01,0.01,0.03,0.06
42,https://doi.org/10.5281/zenodo.6378992,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
43,https://doi.org/10.5061/dryad.j0zpc86ct,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
44,https://doi.org/10.5281/zenodo.6418136,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.01,0.02,0.04
45,https://doi.org/10.5281/zenodo.5964955,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.02,0.04,0.04
46,https://doi.org/10.5281/zenodo.6446122,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.03
47,https://doi.org/10.5061/dryad.8kprr4xqj,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
48,https://doi.org/10.5061/dryad.6djh9w12w,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
49,https://doi.org/10.5061/dryad.3n5tb2rh3,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
50,https://doi.org/10.5061/dryad.ksn02v75g,0.0,0.02,0.01,0.0,0.0,0.02,0.0,0.01,0.02,0.03
51,https://doi.org/10.5281/zenodo.6415386,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.04
52,https://doi.org/10.5281/zenodo.6423262,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.04
53,https://doi.org/10.5281/zenodo.6426141,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.02,0.03
54,https://doi.org/10.5281/zenodo.6433329,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03
55,https://doi.org/10.5281/zenodo.6425002,0.01,0.03,0.01,0.01,0.01,0.04,0.01,0.01,0.03,0.04
56,https://doi.org/10.5281/zenodo.6426149,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.04
57,https://doi.org/10.5281/zenodo.6418451,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.03
58,https://doi.org/10.5281/zenodo.6419956,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.01,0.03,0.03
59,https://doi.org/10.5281/zenodo.6445609,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.02
60,https://doi.org/10.5281/zenodo.6435626,0.01,0.02,0.01,0.0,0.0,0.03,0.01,0.01,0.02,0.03
61,https://doi.org/10.5281/zenodo.6416482,0.0,0.02,0.01,0.01,0.0,0.03,0.01,0.01,0.03,0.04
