,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.5281/zenodo.6487084,2,2,2,2,2,0,2,2,2,0
1,https://doi.org/10.5281/zenodo.6487167,2,2,2,2,2,0,2,2,2,0
2,https://doi.org/10.5281/zenodo.6487667,2,2,2,2,2,0,2,2,2,0
3,https://doi.org/10.5281/zenodo.6486944,2,2,2,2,2,0,2,2,2,0
4,https://doi.org/10.5281/zenodo.6489086,2,2,2,2,2,0,2,2,2,0
5,https://doi.org/10.5281/zenodo.6487818,2,2,2,2,2,0,2,2,2,0
6,https://doi.org/10.5281/zenodo.6488394,2,2,2,2,2,0,2,2,2,0
7,https://doi.org/10.5281/zenodo.6487289,2,2,2,2,2,0,2,2,2,0
8,https://doi.org/10.5281/zenodo.6488867,2,2,2,2,2,0,2,2,2,0
9,https://doi.org/10.5281/zenodo.6486709,2,2,2,2,2,0,2,2,2,0
10,https://doi.org/10.5281/zenodo.6487045,2,2,2,2,2,0,2,2,2,0
11,https://doi.org/10.5281/zenodo.6487765,2,2,2,2,2,0,2,2,2,0
12,https://doi.org/10.5281/zenodo.6489125,2,2,2,2,2,0,2,2,2,0
13,https://doi.org/10.5281/zenodo.6487173,2,2,2,2,2,0,2,2,2,0
14,https://doi.org/10.5281/zenodo.6488538,2,2,2,2,2,0,2,2,2,0
15,https://doi.org/10.5281/zenodo.6489251,2,2,2,2,2,0,2,2,2,0
16,https://doi.org/10.5281/zenodo.6487185,2,2,2,2,2,0,2,2,2,0
17,https://doi.org/10.5281/zenodo.6486950,2,2,2,2,2,0,2,2,2,0
18,https://doi.org/10.5281/zenodo.6487245,2,2,2,2,2,0,2,2,2,0
19,https://doi.org/10.5281/zenodo.6488489,2,2,2,2,2,0,2,2,2,0
20,https://doi.org/10.5281/zenodo.6489108,2,2,2,2,2,0,2,2,2,0
21,https://doi.org/10.3389/fcell.2021.801597,2,0,2,2,2,0,2,2,2,0
22,https://doi.org/10.5281/zenodo.6487239,2,2,2,2,2,0,2,2,2,0
23,https://doi.org/10.5281/zenodo.6488373,2,2,2,2,2,0,2,2,2,0
24,https://doi.org/10.5281/zenodo.6487094,2,2,2,2,2,0,2,2,2,0
25,https://doi.org/10.5281/zenodo.6487528,2,2,2,2,2,0,2,2,2,0
26,https://doi.org/10.5281/zenodo.6488825,2,2,2,2,2,0,2,2,2,0
27,https://doi.org/10.5281/zenodo.6488698,2,2,2,2,2,0,2,2,2,0
28,https://doi.org/10.5281/zenodo.6486721,2,2,2,2,2,0,2,2,2,0
29,https://doi.org/10.5281/zenodo.6487199,2,2,2,2,2,0,2,2,2,0
