,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://bio.tools/ppms,0,0,2,2,2,0,2,2,0,0
1,https://bio.tools/DRAMP,0,1,2,2,2,0,2,2,0,0
2,https://bio.tools/m3drop,0,0,2,2,2,0,2,2,2,0
3,https://bio.tools/mrcip,0,1,2,2,2,0,2,2,0,0
4,https://bio.tools/probe,0,1,2,2,2,0,2,2,0,0
5,https://bio.tools/Bellerophon,0,1,2,2,2,0,2,2,0,0
6,https://bio.tools/cga_tools,0,0,2,2,2,0,2,2,2,0
7,https://bio.tools/midb,0,1,2,2,2,0,2,2,0,0
8,https://bio.tools/mungesumstats,0,0,2,2,2,0,2,2,2,0
9,https://bio.tools/drugvirus,0,1,2,2,2,0,2,2,0,0
10,https://bio.tools/sculptor,0,0,2,2,2,0,2,2,0,0
11,https://bio.tools/badge,0,1,2,2,2,0,2,2,0,0
12,https://bio.tools/DeepMF,0,1,2,2,2,0,2,2,0,0
13,https://bio.tools/ontogetsibs,0,0,2,2,2,0,2,2,2,0
14,https://bio.tools/multimeta,0,1,2,2,2,0,2,2,0,0
15,https://bio.tools/gdasc,0,1,2,2,2,0,2,2,0,0
16,https://bio.tools/MolProbity_autogenerated,0,1,2,2,2,0,2,2,0,0
17,https://bio.tools/dart_mapper,0,0,2,2,2,0,2,2,0,0
18,https://bio.tools/vica,0,0,2,2,2,0,2,2,2,0
19,https://bio.tools/hap-ibd,0,1,2,2,2,0,2,2,2,0
20,https://bio.tools/Fiview,0,0,2,2,2,0,2,0,2,0
21,https://bio.tools/linkprep,0,0,2,2,2,0,2,2,0,0
22,https://bio.tools/alignstat,0,1,2,2,2,0,2,2,2,0
23,https://bio.tools/quantitativetox,0,1,2,2,2,0,2,2,2,0
24,https://bio.tools/groopm,0,0,2,2,2,0,2,2,2,0
25,https://bio.tools/icnv,0,0,2,2,2,0,2,2,2,0
26,https://bio.tools/lipydomics,0,1,2,2,2,0,2,2,2,0
27,https://bio.tools/ectracker,0,1,2,2,2,0,2,2,0,0
28,https://bio.tools/sloppr,0,0,2,2,2,0,2,2,2,0
29,https://bio.tools/dendronet,0,1,2,2,2,0,2,2,0,0
30,https://bio.tools/methylmnm,0,0,2,2,2,0,2,2,2,0
31,https://bio.tools/biocor,0,0,2,2,2,0,2,2,2,0
32,https://bio.tools/specl,0,1,2,2,2,0,2,2,2,0
33,https://bio.tools/fast-auc,0,0,2,2,2,0,2,0,0,0
34,https://bio.tools/sequins,0,0,2,2,2,0,2,2,0,0
35,https://bio.tools/hapredictor,0,1,2,2,2,0,2,2,0,0
36,https://bio.tools/adme,0,1,2,2,2,0,2,2,0,0
37,https://bio.tools/methylscaper,0,0,2,2,2,0,2,2,0,0
38,https://bio.tools/cramer,0,1,2,2,2,0,2,2,2,0
