,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/3d-kinematics-inverse-dynamics,2,0,0,2,1,2,1,0,0,0,1
1,https://bio.tools/3dcomb,2,0,0,2,2,2,2,2,0,0,2
2,https://bio.tools/3dmem-enzyme,2,0,0,2,1,2,1,2,0,0,1
3,https://bio.tools/3dnetmod,2,0,0,2,1,2,1,2,0,0,1
4,https://bio.tools/4see,2,0,1,2,2,2,2,2,2,0,2
5,https://bio.tools/4specid,2,0,1,2,2,2,2,2,0,0,2
6,https://bio.tools/ACTOR,2,0,0,2,2,2,2,2,0,0,2
7,https://bio.tools/ADNIGO,2,0,1,2,2,2,2,2,0,0,2
8,https://bio.tools/ASD-DiagNet,2,0,1,2,2,2,2,2,2,0,2
9,https://bio.tools/ASHLAR,2,0,1,2,2,2,2,2,2,0,2
10,https://bio.tools/Aboriginal_Torres_Strait_Islander_stroke,2,0,1,2,2,2,2,2,0,0,2
11,https://bio.tools/AcetoBase,2,0,1,2,2,2,2,2,0,0,2
12,https://bio.tools/Adjutant,2,0,0,2,1,2,1,2,2,0,1
13,https://bio.tools/AmpliSolve,2,0,1,2,2,2,2,2,0,0,2
14,https://bio.tools/Anchored_Multiplier_Calculator,2,0,1,2,1,2,1,2,2,0,1
15,https://bio.tools/ArrowSAM,2,0,0,2,2,2,2,2,0,0,2
16,https://bio.tools/AtFKBP53,2,0,1,2,2,2,2,2,0,0,2
17,https://bio.tools/Atropos,2,0,1,2,2,2,2,2,0,0,2
18,https://bio.tools/BEL_Commons,2,0,1,2,2,2,2,2,2,0,2
19,https://bio.tools/BISE,2,0,0,2,1,2,1,2,2,0,1
20,https://bio.tools/BLANT,2,0,0,2,1,2,1,2,2,0,1
21,https://bio.tools/BMRF-Net,2,0,0,2,1,2,1,2,2,0,1
22,https://bio.tools/BONITA,2,0,1,2,2,2,2,2,0,0,2
23,https://bio.tools/BRIE,2,0,0,2,1,2,1,2,2,0,1
24,https://bio.tools/Banana_Genome_Hub,2,0,0,2,1,2,1,2,2,0,1
25,https://bio.tools/Bayesian_metabolic_flux_analysis,2,0,1,2,2,2,2,2,0,0,2
26,https://bio.tools/BioNER_cross-sharing,2,0,1,2,2,2,2,2,0,0,2
27,https://bio.tools/BiomineExplorer,2,0,0,2,1,2,1,2,0,0,1
28,https://bio.tools/Bionitio,2,0,1,2,2,2,2,2,2,0,2
29,https://bio.tools/CAMND,2,0,1,2,2,2,2,2,0,0,2
30,https://bio.tools/CANCER-ID,2,0,1,2,2,2,2,2,0,0,2
31,https://bio.tools/CGVD,2,0,1,2,2,2,2,2,0,0,2
32,https://bio.tools/CIViCpy,2,0,0,2,2,2,2,2,2,0,2
33,https://bio.tools/CLIPS,2,0,1,2,2,2,2,2,0,0,2
34,https://bio.tools/CNVScope,2,0,1,2,2,2,2,2,2,0,2
35,https://bio.tools/COLMARm,2,0,1,2,2,2,2,2,0,0,2
36,https://bio.tools/COMBIgor,2,0,1,2,2,2,2,2,2,0,2
37,https://bio.tools/COSS,2,0,1,2,1,2,1,2,2,0,1
38,https://bio.tools/CQF-deNoise,2,0,0,2,2,2,2,2,0,0,2
39,https://bio.tools/CRH,2,0,0,2,1,2,1,2,2,0,1
40,https://bio.tools/CRYSPLOT,2,0,1,2,2,2,2,2,2,0,2
41,https://bio.tools/CUT_and_RUNTools,2,0,1,2,2,2,2,2,0,0,2
42,https://bio.tools/CVRMS,2,0,0,2,2,2,2,2,0,0,2
43,https://bio.tools/CannabisDraftMap,2,0,0,2,2,2,2,2,0,0,2
44,https://bio.tools/Cerebro,2,0,0,2,2,2,2,2,2,0,2
45,https://bio.tools/ChIP-Seq_autogenerated,2,0,1,2,2,2,2,2,0,0,2
46,https://bio.tools/CiteFuse,2,0,1,2,2,2,2,2,0,0,2
47,https://bio.tools/ClinPred,2,0,1,2,1,2,1,2,0,0,1
48,https://bio.tools/CoMM-S,2,0,0,2,1,2,1,2,2,0,1
49,https://bio.tools/Codonome,2,0,1,2,2,2,2,2,0,0,2
50,https://bio.tools/ColonySizeDistributions,2,0,1,2,2,2,2,2,2,0,2
51,https://bio.tools/Conservation_Archive,2,0,1,2,2,2,2,2,0,0,2
