,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/16s_amplicon_sequencing,2,0,0,2,2,2,2,0,0,0,2
1,https://bio.tools/25000_ug_BPA_kg_bw,2,0,1,2,2,2,2,0,0,0,2
2,https://bio.tools/2dar2darma-param-estimation,2,0,0,2,1,2,1,0,0,0,1
3,https://bio.tools/2dx,2,0,0,2,1,2,1,2,0,0,1
4,https://bio.tools/3SRP,2,0,1,2,1,2,1,2,0,0,1
5,https://bio.tools/3dembenchmark,2,0,0,2,1,2,1,2,0,0,1
6,https://bio.tools/3did,2,0,1,2,1,2,1,2,0,0,1
7,https://bio.tools/ABCD_database,2,0,1,2,2,2,2,2,0,0,2
8,https://bio.tools/ACID-docking,2,0,0,2,2,2,2,2,0,0,2
9,https://bio.tools/ADAPTABLE,2,0,1,2,2,2,2,2,0,0,2
10,https://bio.tools/ADDO,2,0,1,2,2,2,2,2,2,0,2
11,https://bio.tools/AOPs-SVM,2,0,1,2,2,2,2,2,0,0,2
12,https://bio.tools/ASJA,2,0,1,2,2,2,2,2,0,0,2
13,https://bio.tools/AcRanker,2,0,0,2,2,2,2,2,0,0,2
14,https://bio.tools/AdaReg,2,0,0,2,2,2,2,2,2,0,2
15,https://bio.tools/All-FIT,2,0,1,2,1,2,1,2,2,0,1
16,https://bio.tools/AlleleAnalyzer,2,0,1,2,2,2,2,2,2,0,2
17,https://bio.tools/Analysis,2,0,0,2,2,2,2,2,2,0,2
18,https://bio.tools/ArtiFuse,2,0,1,2,2,2,2,2,0,0,2
19,https://bio.tools/AssessORF,2,0,1,2,2,2,2,2,2,0,2
20,https://bio.tools/AtbPpred,2,0,1,2,2,2,2,2,0,0,2
21,https://bio.tools/B88,2,0,1,2,2,2,2,2,0,0,2
22,https://bio.tools/BAM-matcher,2,0,0,2,1,2,1,2,2,0,1
23,https://bio.tools/BiGG_Models,2,0,1,2,2,2,2,2,0,0,2
24,https://bio.tools/BiomeNet,2,0,1,2,2,2,2,2,0,0,2
25,https://bio.tools/Boa,2,0,0,2,2,2,2,2,0,0,2
26,https://bio.tools/CIRCexplorer2,2,0,1,2,2,2,2,2,2,0,2
27,https://bio.tools/CODEX2,2,0,0,2,2,2,2,2,2,0,2
28,https://bio.tools/CRISPRCasFinder_autogenerated,2,0,1,2,2,2,2,2,0,0,2
29,https://bio.tools/CS2Structure,2,0,1,2,2,2,2,2,2,0,2
30,https://bio.tools/CSI_NGS_Portal,2,0,0,2,2,2,2,2,0,0,2
31,https://bio.tools/CaPTk,2,0,1,2,2,2,2,2,0,0,2
32,https://bio.tools/CaptureProbe,2,0,1,2,2,2,2,2,0,0,2
33,https://bio.tools/CirGO,2,0,1,2,1,2,1,2,2,0,1
34,https://bio.tools/CoMetGeNe,2,0,1,2,1,2,1,2,2,0,1
35,https://bio.tools/CodAn,2,0,0,2,2,2,2,2,2,0,2
36,https://bio.tools/Conterminator,2,0,0,2,1,2,1,2,2,0,1
37,https://bio.tools/Cool_Farm_Tool_Water,2,0,1,2,2,2,2,2,0,0,2
38,https://bio.tools/CrystFEL,2,0,1,2,1,2,1,2,2,0,1
39,https://bio.tools/CycloNovo,2,0,1,2,2,2,2,2,0,0,2
40,https://bio.tools/DECA_autogenerated,2,0,1,2,2,2,2,2,0,0,2
41,https://bio.tools/DESSO,2,0,1,2,2,2,2,2,0,0,2
42,https://bio.tools/DTSGUI,2,0,1,2,2,2,2,2,0,0,2
43,https://bio.tools/DUETT,2,0,1,2,2,2,2,2,0,0,2
44,https://bio.tools/Data_Information_System_DAISY,2,0,1,2,1,2,1,2,2,0,1
45,https://bio.tools/DeepEP,2,0,1,2,2,2,2,2,2,0,2
46,https://bio.tools/DiffAtOnce,2,0,0,2,2,2,2,0,2,0,2
47,https://bio.tools/DiversityExsiccatae,2,0,0,2,1,2,1,2,2,0,1
48,https://bio.tools/Dizzy-Beats,2,0,0,2,1,2,1,2,2,0,1
49,https://bio.tools/EK-DRD,2,0,1,2,2,2,2,2,0,0,2
50,https://bio.tools/ES,2,0,1,2,2,2,2,2,0,0,2
51,https://bio.tools/EURO-HEALTHY,2,0,1,2,2,2,2,2,0,0,2
52,https://bio.tools/EnzyDock,2,0,1,2,2,2,2,2,0,0,2
53,https://bio.tools/EpiCompare,2,0,0,2,1,2,1,2,2,0,1
54,https://bio.tools/Epigenomics_Workflow_on_Galaxy_and_Jupyter,2,0,0,2,1,2,1,2,2,0,1
55,https://bio.tools/FAMoS,2,0,1,2,2,2,2,2,2,0,2
56,https://bio.tools/FCM-m,2,0,1,2,1,2,1,2,0,0,1
