,ID,A1.1,F1A,F1B,F2A,F2B,I1,I2,I3,R1.1,R1.2,R1.3
0,https://bio.tools/16spip,0.0,0.0,0.02,0.0,6.03,0.0,0.01,0.0,0.0,0.01,0.01
1,https://bio.tools/2-kupl,0.0,0.0,0.01,0.0,0.77,0.0,0.01,0.0,0.0,0.01,0.01
2,https://bio.tools/2018_YPIC_Challenge,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
3,https://bio.tools/3D_Genome,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
4,https://bio.tools/3cnet,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
5,https://bio.tools/3d-blast,0.0,0.0,0.01,0.0,0.37,0.0,0.01,0.0,0.01,0.01,0.01
6,https://bio.tools/3d-cell-annotator,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
7,https://bio.tools/3d-shepp-logan-phantom,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
8,https://bio.tools/3dRNA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
9,https://bio.tools/6HYRz,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
10,https://bio.tools/AACTT,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
11,https://bio.tools/AEDs,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
12,https://bio.tools/AOE,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
13,https://bio.tools/AVADA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
14,https://bio.tools/ActiGraph,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
15,https://bio.tools/Alliance_Genome_Resources,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
16,https://bio.tools/Athena,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
17,https://bio.tools/Augur,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
18,https://bio.tools/B27,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
19,https://bio.tools/BDE_autogenerated,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
20,https://bio.tools/BGSVM-NUC,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
21,https://bio.tools/BIGSI,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
22,https://bio.tools/BOOSTER,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
23,https://bio.tools/BWMR,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
24,https://bio.tools/Bagging-SVM,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
25,https://bio.tools/BioGears_Engine,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
26,https://bio.tools/Bolt,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
27,https://bio.tools/BrainSpace,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
28,https://bio.tools/CARMEN_autogenerated,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
29,https://bio.tools/CCMP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
30,https://bio.tools/CDMetaPOP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
31,https://bio.tools/CDSeq,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
32,https://bio.tools/CHOmine,0.0,0.0,0.01,0.0,3.88,0.0,0.01,0.0,0.0,0.01,0.01
33,https://bio.tools/CNAPE,0.0,0.0,0.08,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
34,https://bio.tools/CREAM,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
35,https://bio.tools/CREGIS-Q,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
36,https://bio.tools/CRISPR_Explorer,0.0,0.0,0.01,0.0,0.44,0.0,0.01,0.0,0.01,0.01,0.01
37,https://bio.tools/CSESA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
38,https://bio.tools/CTRL,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
39,https://bio.tools/CancerA1DE,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
40,https://bio.tools/ChemDataExtractor,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
41,https://bio.tools/Coding-Sequence-optimization-for-Chlamydomonas-reinhardtii,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
42,https://bio.tools/ComParaLogS_-_A_comparative_platform_of_paralog_and_ortholog_genes_from_Tomato_and_Grapevine,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
43,https://bio.tools/ComSAprogram,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
44,https://bio.tools/CoralTBase,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
45,https://bio.tools/DeepPVP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
46,https://bio.tools/DeepSplice,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
47,https://bio.tools/DeltaNeTS,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
48,https://bio.tools/DxCG,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
49,https://bio.tools/Dynamic_Meta-Storms,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
50,https://bio.tools/EDTA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
51,https://bio.tools/EM-DAT,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
52,https://bio.tools/EPIC-TABSAT,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
53,https://bio.tools/ETNA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
54,https://bio.tools/EdgeScaping,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
55,https://bio.tools/Emap2sec,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
56,https://bio.tools/Embeddings,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
57,https://bio.tools/Entrezpy,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
58,https://bio.tools/FIT,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
59,https://bio.tools/FunGeCo,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
60,https://bio.tools/G2P,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
61,https://bio.tools/GBA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
62,https://bio.tools/GLM-PCA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
63,https://bio.tools/GSSO,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
64,https://bio.tools/Gephebase,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
65,https://bio.tools/GraphAligner,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
66,https://bio.tools/Graph_Embedding_Biomedical_Networks,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
67,https://bio.tools/HEARTSMAP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
68,https://bio.tools/HNN,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
69,https://bio.tools/HOPS_autogenerated,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
70,https://bio.tools/Hipathia_autogenerated,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
71,https://bio.tools/HyAsP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
72,https://bio.tools/HyPhy,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
73,https://bio.tools/ICU_readmissions,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
74,https://bio.tools/IILLS,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
75,https://bio.tools/ImSpectR,0.0,0.0,0.02,0.0,0.07,0.0,0.01,0.0,0.0,0.01,0.01
76,https://bio.tools/ImaginR,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
77,https://bio.tools/KAM_KOR_KOR_YAK-1_YAK-1,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
78,https://bio.tools/Kmasker,0.0,0.0,0.01,0.0,0.36,0.0,0.01,0.0,0.0,0.01,0.01
79,https://bio.tools/LESSeq,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
80,https://bio.tools/LOINC2HPO,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
81,https://bio.tools/Laniakea,0.0,0.0,0.01,0.0,0.38,0.0,0.01,0.0,0.0,0.01,0.01
82,https://bio.tools/LightCpG,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
83,https://bio.tools/MATSim,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
84,https://bio.tools/MEDT,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
85,https://bio.tools/MGOB,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
86,https://bio.tools/MIGRATE,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
87,https://bio.tools/MIND,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
88,https://bio.tools/ML-Force,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
89,https://bio.tools/MLSTar,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
90,https://bio.tools/MONET,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
91,https://bio.tools/MaGenDB,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
92,https://bio.tools/Meltos,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
93,https://bio.tools/MetaDEGalaxy,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
94,https://bio.tools/MetaboPath_View,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
95,https://bio.tools/MicrobioLink,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
96,https://bio.tools/MiniScrub,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
97,https://bio.tools/MixMPLN,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
98,https://bio.tools/Monsanto,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
99,https://bio.tools/MuLiMs-MCoMPAs,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
100,https://bio.tools/NGLess,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
101,https://bio.tools/NGSEA,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
102,https://bio.tools/NeuRiPP,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
103,https://bio.tools/NeuroCS,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
104,https://bio.tools/NutriGenomeDB,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
105,https://bio.tools/OCR,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
106,https://bio.tools/OakMine,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01
107,https://bio.tools/OpenCRG,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01
