,ID,F1A,F1B,F2A,I1A,I1B,I2A,I2B,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.265675,2,2,2,2,2,0,2,2,2,0
1,https://doi.org/10.1594/PANGAEA.255351,2,2,2,2,2,0,2,2,2,0
2,https://doi.org/10.1594/PANGAEA.753575,2,2,2,2,2,0,2,2,2,0
3,https://doi.org/10.1594/PANGAEA.415596,2,2,2,2,2,0,2,2,2,0
4,https://doi.org/10.1594/PANGAEA.835862,2,2,2,2,2,0,2,2,2,0
5,https://doi.org/10.1594/PANGAEA.728468,2,2,2,2,2,0,2,2,2,0
6,https://doi.org/10.1594/PANGAEA.323521,2,2,2,2,2,0,2,2,2,0
7,https://doi.org/10.1594/PANGAEA.798470,2,2,2,2,2,0,2,2,2,0
8,https://doi.org/10.1594/PANGAEA.739471,2,2,2,2,2,0,2,2,2,0
9,https://doi.org/10.1594/PANGAEA.790122,2,2,2,2,2,0,2,2,2,0
10,https://doi.org/10.1594/PANGAEA.920466,2,2,2,2,2,0,2,2,2,0
11,https://doi.org/10.1594/PANGAEA.756826,2,2,2,2,2,0,2,2,2,0
12,https://doi.pangaea.de/10.1594/PANGAEA.939100,2,2,2,2,2,0,2,2,0,0
13,https://doi.org/10.1594/PANGAEA.758568,2,2,2,2,2,0,2,2,2,0
14,https://doi.org/10.1594/PANGAEA.747583,2,2,2,2,2,0,2,2,2,0
15,https://doi.org/10.1594/PANGAEA.932503,2,2,2,2,2,0,2,2,2,0
16,https://doi.org/10.1594/PANGAEA.98720,2,2,2,2,2,0,2,2,2,0
17,https://doi.org/10.1594/PANGAEA.818328,2,2,2,2,2,0,2,2,2,0
18,https://doi.org/10.1594/PANGAEA.801048,2,2,2,2,2,0,2,2,2,0
19,https://doi.org/10.1594/PANGAEA.147890,2,2,2,2,2,0,2,2,0,0
20,https://doi.org/10.1594/PANGAEA.263689,2,2,2,2,2,0,2,2,2,0
21,https://doi.org/10.1594/PANGAEA.705580,2,2,2,2,2,0,2,2,2,0
22,https://doi.org/10.1594/PANGAEA.205429,2,2,2,2,2,0,2,2,2,0
23,https://doi.org/10.1594/PANGAEA.197068,2,2,2,2,2,0,2,2,2,0
24,https://doi.org/10.1594/PANGAEA.126810,2,2,2,2,2,0,2,2,2,0
25,https://doi.org/10.1594/PANGAEA.405194,2,2,2,2,2,0,2,2,2,0
26,https://doi.org/10.1594/PANGAEA.792445,2,2,2,2,2,0,2,2,2,0
27,https://doi.org/10.1594/PANGAEA.328277,2,2,2,2,2,0,2,2,2,0
28,https://doi.org/10.1594/PANGAEA.361151,2,2,2,2,2,0,2,2,2,0
29,https://doi.org/10.1594/PANGAEA.376406,2,2,2,2,2,0,2,2,2,0
30,https://doi.org/10.1594/PANGAEA.751948,2,2,2,2,2,0,2,2,2,0
31,https://doi.org/10.1594/PANGAEA.356871,2,2,2,2,2,0,2,2,2,0
32,https://doi.org/10.1594/PANGAEA.937768,2,2,2,2,2,0,2,2,2,0
33,https://doi.org/10.1594/PANGAEA.819557,2,2,2,2,2,0,2,2,2,0
34,https://doi.org/10.1594/PANGAEA.838903,2,2,2,2,2,0,2,2,2,0
35,https://doi.pangaea.de/10.1594/PANGAEA.940899,2,2,2,2,2,0,2,2,0,0
36,https://doi.org/10.1594/PANGAEA.377330,2,2,2,2,2,0,2,2,2,0
37,https://doi.org/10.1594/PANGAEA.477125,2,2,2,2,2,0,2,2,2,0
38,https://doi.org/10.1594/PANGAEA.716997,2,2,2,2,2,0,2,2,2,0
39,https://doi.org/10.1594/PANGAEA.864262,2,2,2,2,2,0,2,2,0,0
40,https://doi.org/10.1594/PANGAEA.270449,2,2,2,2,2,0,2,2,2,0
41,https://doi.org/10.1594/PANGAEA.254792,2,2,2,2,2,0,2,2,2,0
42,https://doi.org/10.1594/PANGAEA.872772,2,2,2,2,2,0,2,2,0,0
43,https://doi.org/10.1594/PANGAEA.846351,2,2,2,2,2,0,2,2,2,0
44,https://doi.org/10.1594/PANGAEA.360377,2,2,2,2,2,0,2,2,2,0
45,https://doi.org/10.1594/PANGAEA.252367,2,2,2,2,2,0,2,2,2,0
46,https://doi.org/10.1594/PANGAEA.675246,2,2,2,2,2,0,2,2,0,0
47,https://doi.org/10.1594/PANGAEA.711128,2,2,2,2,2,0,2,2,2,0
48,https://doi.org/10.1594/PANGAEA.917128,2,2,2,2,2,0,2,2,2,0
49,https://doi.org/10.1594/PANGAEA.916475,2,2,2,2,2,0,2,2,2,0
50,https://doi.org/10.1594/PANGAEA.664119,2,2,2,2,2,0,2,2,2,0
51,https://doi.org/10.1594/PANGAEA.817724,2,2,2,2,2,0,2,2,2,0
52,https://doi.org/10.1594/PANGAEA.266784,2,2,2,2,2,0,2,2,2,0
53,https://doi.org/10.1594/PANGAEA.795454,2,2,2,2,2,0,2,2,2,0
54,https://doi.org/10.1594/PANGAEA.900334,2,2,2,2,2,0,2,2,2,0
55,https://doi.org/10.1594/PANGAEA.852294,2,2,2,2,2,0,2,2,2,0
56,https://doi.org/10.1594/PANGAEA.848801,2,2,2,2,2,0,2,2,2,0
57,https://doi.pangaea.de/10.1594/PANGAEA.906297,2,2,2,2,2,0,2,2,0,0
58,https://doi.org/10.1594/PANGAEA.229858,2,2,2,2,2,0,2,2,2,0
59,https://doi.org/10.1594/PANGAEA.750427,2,2,2,2,2,0,2,2,2,0
60,https://doi.org/10.1594/PANGAEA.385375,2,2,2,2,2,0,2,2,2,0
61,https://doi.org/10.1594/PANGAEA.754873,2,2,2,2,2,0,2,2,2,0
62,https://doi.org/10.1594/PANGAEA.903296,2,2,2,2,2,0,2,2,2,0
63,https://doi.org/10.1594/PANGAEA.263884,2,2,2,2,2,0,2,2,2,0
64,https://doi.org/10.1594/PANGAEA.269139,2,2,2,2,2,0,2,2,2,0
65,https://doi.org/10.1594/PANGAEA.219728,2,2,2,2,2,0,2,2,2,0
66,https://doi.org/10.1594/PANGAEA.399635,2,2,2,2,2,0,2,2,2,0
67,https://doi.org/10.1594/PANGAEA.805090,2,2,2,2,2,0,2,2,2,0
68,https://doi.org/10.1594/PANGAEA.112367,2,2,2,2,2,0,2,2,2,0
69,https://doi.org/10.1594/PANGAEA.252443,2,2,2,2,2,0,2,2,2,0
70,https://doi.org/10.1594/PANGAEA.856729,2,2,2,2,2,0,2,2,2,0
71,https://doi.org/10.1594/PANGAEA.926809,2,2,2,2,2,0,2,2,2,0
72,https://doi.org/10.1594/PANGAEA.785265,2,2,2,2,2,0,2,2,2,0
73,https://doi.org/10.1594/PANGAEA.220287,2,2,2,2,2,0,2,2,2,0
74,https://doi.org/10.1594/PANGAEA.59829,2,2,2,2,2,0,2,2,2,0
75,https://doi.org/10.1594/PANGAEA.791537,2,2,2,2,2,0,2,2,2,0
76,https://doi.org/10.1594/PANGAEA.861918,2,2,2,2,2,0,2,2,2,0
77,https://doi.org/10.1594/PANGAEA.808589,2,2,2,2,2,0,2,2,2,0
78,https://doi.org/10.1594/PANGAEA.414488,2,2,2,2,2,0,2,2,2,0
79,https://doi.org/10.1594/PANGAEA.664370,2,2,2,2,2,0,2,2,2,0
80,https://doi.org/10.1594/PANGAEA.694747,2,2,2,2,2,0,2,2,2,0
81,https://doi.org/10.1594/PANGAEA.784001,2,2,2,2,2,0,2,2,2,0
82,https://doi.org/10.1594/PANGAEA.879424,2,2,2,2,2,0,2,2,2,0
83,https://doi.org/10.1594/PANGAEA.375754,2,2,2,2,2,0,2,2,2,0
84,https://doi.org/10.1594/PANGAEA.728245,2,2,2,2,2,0,2,2,2,0
85,https://doi.org/10.1594/PANGAEA.780735,2,2,2,2,2,0,2,2,2,0
86,https://doi.org/10.1594/PANGAEA.844879,2,2,2,2,2,0,2,2,2,0
87,https://doi.org/10.1594/PANGAEA.868111,2,2,2,2,2,0,2,2,2,0
88,https://doi.org/10.1594/PANGAEA.758061,2,2,2,2,2,0,2,2,2,0
89,https://doi.org/10.1594/PANGAEA.870046,2,2,2,2,2,0,2,2,2,0
90,https://doi.org/10.1594/PANGAEA.844454,2,2,2,2,2,0,2,2,2,0
91,https://doi.org/10.1594/PANGAEA.930353,2,2,2,2,2,0,2,2,0,0
92,https://doi.org/10.1594/PANGAEA.795277,2,2,2,2,2,0,2,2,2,0
93,https://doi.org/10.1594/PANGAEA.739823,2,2,2,2,2,0,2,2,2,0
94,https://doi.org/10.1594/PANGAEA.915256,2,2,2,2,2,0,2,2,2,0
95,https://doi.org/10.1594/PANGAEA.228336,2,2,2,2,2,0,2,2,2,0
96,https://doi.org/10.1594/PANGAEA.251351,2,2,2,2,2,0,2,2,2,0
97,https://doi.org/10.1594/PANGAEA.269988,2,2,2,2,2,0,2,2,2,0
98,https://doi.org/10.1594/PANGAEA.790113,2,2,2,2,2,0,2,2,2,0
99,https://doi.org/10.1594/PANGAEA.405501,2,2,2,2,2,0,2,2,2,0
