,ID,F1A,F1B,F2A,I1,I3,R1.1,R1.2
0,https://doi.org/10.1594/PANGAEA.803991,0.0,0.02,0.0,0.0,0.01,0.02,0.03
1,https://doi.org/10.1594/PANGAEA.802354,0.0,0.01,0.0,0.0,0.0,0.01,0.01
2,https://doi.org/10.1594/PANGAEA.228420,0.0,0.01,0.0,0.0,0.0,0.01,0.02
3,https://doi.org/10.1594/PANGAEA.763479,0.0,0.01,0.0,0.0,0.0,0.01,0.01
4,https://doi.org/10.1594/PANGAEA.510992,0.0,0.01,0.0,0.0,0.0,0.01,0.01
5,https://doi.org/10.1594/PANGAEA.782895,0.0,0.01,0.0,0.0,0.0,0.01,0.02
6,https://doi.org/10.1594/PANGAEA.904420,0.0,0.01,0.0,0.0,0.0,0.01,0.01
7,https://doi.org/10.1594/PANGAEA.323840,0.0,0.01,0.0,0.0,0.0,0.02,0.01
8,https://doi.org/10.1594/PANGAEA.57528,0.0,0.02,0.0,0.0,0.0,0.01,0.02
9,https://doi.org/10.1594/PANGAEA.791465,0.0,0.01,0.0,0.0,0.0,0.01,0.01
10,https://doi.org/10.1594/PANGAEA.909061,0.0,0.01,0.0,0.0,0.01,0.01,0.01
11,https://doi.org/10.1594/PANGAEA.847787,0.0,0.01,0.0,0.0,0.0,0.01,0.01
12,https://doi.org/10.1594/PANGAEA.324709,0.0,0.01,0.0,0.0,0.0,0.01,0.02
13,https://doi.org/10.1594/PANGAEA.356817,0.0,0.01,0.0,0.0,0.0,0.01,0.01
14,https://doi.org/10.1594/PANGAEA.264568,0.0,0.01,0.0,0.0,0.0,0.01,0.01
15,https://doi.org/10.1594/PANGAEA.796619,0.0,0.01,0.0,0.0,0.0,0.01,0.01
16,https://doi.org/10.1594/PANGAEA.220683,0.0,0.01,0.0,0.0,0.0,0.01,0.02
17,https://doi.org/10.1594/PANGAEA.750083,0.0,0.01,0.0,0.0,0.0,0.03,0.02
18,https://doi.org/10.1594/PANGAEA.266325,0.0,0.01,0.0,0.0,0.0,0.01,0.01
19,https://doi.org/10.1594/PANGAEA.873525,0.0,0.01,0.0,0.0,0.0,0.01,0.01
20,https://doi.org/10.1594/PANGAEA.800087,0.0,0.01,0.0,0.0,0.0,0.01,0.01
21,https://doi.org/10.1594/PANGAEA.814362,0.0,0.01,0.0,0.0,0.01,0.01,0.01
22,https://doi.org/10.1594/PANGAEA.256709,0.0,0.01,0.0,0.0,0.0,0.01,0.01
23,https://doi.org/10.1594/PANGAEA.665994,0.0,0.01,0.0,0.0,0.0,0.01,0.02
24,https://doi.org/10.1594/PANGAEA.132802,0.0,0.01,0.0,0.0,0.01,0.01,0.01
25,https://doi.org/10.1594/PANGAEA.221207,0.0,0.01,0.0,0.0,0.01,0.02,0.04
26,https://doi.org/10.1594/PANGAEA.822890,0.0,0.01,0.0,0.0,0.0,0.01,0.01
27,https://doi.org/10.1594/PANGAEA.701345,0.0,0.01,0.0,0.0,0.0,0.01,0.02
28,https://doi.org/10.1594/PANGAEA.265484,0.0,0.01,0.0,0.0,0.0,0.01,0.01
29,https://doi.org/10.1594/PANGAEA.841465,0.0,0.01,0.0,0.0,0.0,0.01,0.01
30,https://doi.pangaea.de/10.1594/PANGAEA.140157,0.0,0.01,0.0,0.0,0.0,0.01,0.01
31,https://doi.org/10.1594/PANGAEA.762093,0.0,0.01,0.0,0.0,0.0,0.01,0.01
32,https://doi.org/10.1594/PANGAEA.883325,0.0,0.01,0.0,0.0,0.0,0.01,0.01
33,https://doi.org/10.1594/PANGAEA.923526,0.0,0.01,0.0,0.0,0.0,0.01,0.01
34,https://doi.org/10.1594/PANGAEA.322959,0.0,0.01,0.0,0.0,0.0,0.01,0.01
35,https://doi.org/10.1594/PANGAEA.220593,0.0,0.01,0.0,0.0,0.0,0.01,0.01
36,https://doi.org/10.1594/PANGAEA.359882,0.0,0.01,0.0,0.0,0.0,0.01,0.01
37,https://doi.org/10.1594/PANGAEA.849645,0.0,0.01,0.0,0.0,0.0,0.01,0.01
38,https://doi.org/10.1594/PANGAEA.266488,0.0,0.01,0.0,0.0,0.0,0.01,0.01
39,https://doi.org/10.1594/PANGAEA.910754,0.0,0.01,0.0,0.0,0.0,0.01,0.02
40,https://doi.org/10.1594/PANGAEA.382820,0.0,0.01,0.0,0.0,0.0,0.01,0.02
41,https://doi.org/10.1594/PANGAEA.891632,0.0,0.01,0.0,0.0,0.01,0.01,0.01
42,https://doi.org/10.1594/PANGAEA.222376,0.0,0.01,0.0,0.0,0.0,0.01,0.01
43,https://doi.org/10.1594/PANGAEA.361604,0.0,0.01,0.0,0.0,0.0,0.01,0.01
44,https://doi.org/10.1594/PANGAEA.385277,0.0,0.01,0.0,0.0,0.0,0.01,0.01
45,https://doi.org/10.1594/PANGAEA.256081,0.0,0.01,0.0,0.0,0.01,0.01,0.01
46,https://doi.org/10.1594/PANGAEA.133823,0.0,0.01,0.0,0.0,0.0,0.02,0.02
47,https://doi.org/10.1594/PANGAEA.174661,0.0,0.01,0.0,0.0,0.0,0.01,0.01
48,https://doi.org/10.1594/PANGAEA.823407,0.0,0.01,0.0,0.0,0.0,0.01,0.02
49,https://doi.org/10.1594/PANGAEA.255976,0.0,0.01,0.0,0.0,0.01,0.01,0.01
50,https://doi.org/10.1594/PANGAEA.750189,0.0,0.01,0.0,0.0,0.0,0.01,0.01
51,https://doi.org/10.1594/PANGAEA.380700,0.0,0.01,0.0,0.0,0.0,0.01,0.01
52,https://doi.org/10.1594/PANGAEA.322096,0.0,0.01,0.0,0.0,0.0,0.01,0.01
53,https://doi.org/10.1594/PANGAEA.495770,0.0,0.01,0.0,0.0,0.0,0.01,0.02
54,https://doi.org/10.1594/PANGAEA.762510,0.0,0.01,0.0,0.0,0.0,0.01,0.01
55,https://doi.org/10.1594/PANGAEA.771002,0.0,0.02,0.0,0.0,0.0,0.02,0.02
56,https://doi.org/10.1594/PANGAEA.400425,0.0,0.01,0.0,0.0,0.0,0.01,0.01
